Name,ID,MF_0,MF_1,MF_2,MF_3,MF_4,MF_5,MF_6,MF_7,MF_8,MF_9,MF_10,MF_11,MF_12,MF_13,MF_14,MF_15,MF_16,MF_17,MF_18,MF_19,MF_20,MF_21,MF_22,MF_23,MF_24,MF_25,MF_26,MF_27,MF_28,Yield
4CzIPN,OPS1,-0.6350232085020451,0.1027771297699146,-3.632377960822418,2.9757502282277994,6.577819988741242,-0.6441710694884236,0.4101237084919865,0.0201759875362217,1.0450762482582432,-0.2734822162306546,-0.1160347595661334,0.921566356107076,0.411617984147015,0.4222237176219038,-1.54048224683326,-1.091027395193247,1.306818479967067,0.5399531959906387,2.28354200626662,0.3823398550543086,1.0038187198130355,0.0844273202008562,-1.2208264548967869,-0.375706664032964,-1.5885019225932844,0.8156009574127662,-2.983755470524483,0.6982748364772379,1.1330813983729635,74
4tBuCzIPN,OPS2,-0.4123689286761655,0.7954280784244283,-4.519101383022339,2.843314758534257,7.734908871002966,1.5755902753581206,0.3805064775345257,-0.8947559614849036,1.0086762709934902,-1.3279512289384827,-1.5985172381020551,-0.3952322163254798,0.8945012954539505,-0.5792034325358274,-1.555505841279863,4.620632696060308,-1.2509407243909354,1.2318989858989666,0.3613942279484531,0.610754958398569,0.4078216495096126,0.9354987352353372,0.834542719205817,0.1739455586809338,2.9183509295248635,-0.8674681382933007,-0.7161832600423249,-0.2615678135192874,0.6147882199789992,47
4MeCzIPN,OPS3,-0.1313990239445587,0.3494377017402685,-4.0726910297827725,1.6814646195905327,6.929533805233593,0.3050845928166303,0.5315723275574838,-0.1061896499337164,2.7841393179107445,-0.3722006424261521,-0.093484277534794,0.1870722920899587,0.1572122035285583,0.5915992666497583,0.7279516917275684,1.2524815986073743,-1.042269685751729,0.4522872633265622,2.066128845364537,-0.3828485534288047,2.0605452894244505,0.919081144668946,-0.9780185741157644,-0.5205209225907641,-0.5527768491851738,-0.2127434326008341,-3.2892278300698616,0.4892429931928352,2.073960045101084,37
4BrCzIPN,OPS4,0.2854313674866112,0.900730004188258,-4.688104440917324,1.7822100382831274,8.043708233495853,-0.880817808817634,1.00445774728966,-0.1893974468317431,2.48790858248834,-0.2992559386002695,-0.5990429773491771,0.2199541014218885,1.1214102561364625,0.2904137892989962,0.1177642036415365,0.5300493209181815,-1.7166274655015572,-2.6894382119190645,3.402666557661717,0.4424251009085652,4.080928535108996,0.1994002190378691,-5.93690834891774,-0.2774824369170541,5.832323572736531,5.179974788697264,-2.8918477951864814,1.2671929349062063,-2.6065998120869738,55
4OMeCzIPN,OPS5,-0.4325153138412242,0.2285287121362788,-4.5585855312901655,3.725076269171573,8.461945691488008,0.081181760117024,0.3327207272063875,-0.1682382426931258,1.1512665517147116,2.350866200815614,-0.6676316613603847,0.229239796822453,-0.800305420485935,-3.2886339193769576,4.039209244587363,-0.2467012657985772,0.4035300212627921,-1.2834576543671503,-0.8652730785320306,-4.5126099432228495,2.739076614620811,-3.0332551708499134,-0.342287900646081,2.14616184472902,-0.6661901197712086,0.3239960732874165,1.2001425802602457,-0.0793619139744682,0.0638889773980331,0
4PhCzIPN,OPS6,-0.8617526843705982,0.4248604044217429,-3.123482075841884,4.221005479022349,5.460064106881942,-0.6796486034379591,0.6976224264160196,0.1475174873541455,0.3276458005586521,-0.6791997478726831,-0.6833724002652589,0.0714986908206548,0.372431785243332,-0.7976641585954322,0.7358572160074666,1.0130327467701743,-0.3478421107740667,0.2706277916882787,3.758995801917961,1.0514882581558782,1.3283544249479604,0.9568558897646368,-2.916243021488812,0.3772629643035999,-1.1217144334418692,0.6314037907482312,-0.6010576197857644,0.3695098540520209,2.0616249622488554,22
4DPAIPN,OPS7,-1.2977062729878008,-0.5913533202858088,-2.2870684727783748,-2.635722475046171,1.6516703556393597,-1.5284185395983223,0.7451616458711067,0.2095233620303789,-3.0812006114066253,-0.1509164717731469,-1.6464180962796513,-0.4292136072805087,1.7125503126035526,4.910905644561353,2.0838714773752844,-1.503685055074706,1.3414655514980152,-0.9124313566413772,-0.67407044809706,1.0660047105573451,-0.6334198109817291,0.3202614162205182,0.2506171530415658,-0.8135470013678896,-0.3482990556479723,-0.1717249426382821,-0.3269290672531818,-0.1521869314449576,-0.2705710269025508,74
4tBuDPAIPN,OPS8,-1.066024748624549,-0.1466009919198682,-3.076814862606864,-3.2437760480517746,2.100814535197543,-0.0905556059524222,1.0566073322291627,-0.6489771339643405,-3.1844698878729263,-1.0509697982805262,-3.05240732304272,-1.1197157092134449,1.8984125117634327,4.4305906476112735,1.5032568382304523,2.783018196258665,-0.818867856070824,0.5078555205730265,-2.09676737625377,0.4040561325852151,-1.91802323304146,0.946995043846659,2.607153290514826,0.0260964423470069,2.0113729501497435,-0.233617067099377,-0.7035036079354685,-0.3869772728547364,-1.407455838870598,17
4MeDPAIPN,OPS9,-0.7488984651361226,-0.6075555238167865,-2.696224379570819,-3.608458054239692,1.7868540951818133,-0.7273240663820235,0.9002648112740523,-0.1433050126627175,-2.314077765412525,0.141754167513718,-1.7455148881910536,-0.4995242445234701,1.0395726201883355,4.895431766911032,3.31025546291645,-0.0074326777878027,-0.6041356797425084,-0.7806754686083895,-0.514718571263419,0.4716997044693007,-0.1059592602504811,0.976279284456098,0.575928544561867,-1.3790962477749027,-1.163943141009455,0.3674587423712162,-0.9859751952240589,-0.0991919295761375,-0.3591387415493446,29
4FDPAIPN,OPS10,-0.5963302526518295,-0.7229846817758709,-3.124622145308852,-3.9288144245348096,2.566637935712302,-2.0414171646031294,2.084922641632918,-0.6697639384760217,-4.249583978003519,0.2195257133112884,-2.9386458326031755,-0.739110372031213,2.8957260530037274,9.321489050806694,4.398848390690149,-2.0910823000508176,1.0166016769915118,-1.8247108691811933,-2.300289588078288,2.7233532391107382,-1.421981199144262,1.4554190426142408,2.6920682561960976,-1.082796237162189,-1.0444662235843034,3.5886589485810987,4.307723361296353,-4.216082871177882,-0.3301652198174902,71
4ClDPAIPN,OPS11,-1.2587767830145602,-0.5464564784126811,-2.765629230629509,-2.7833930325032488,2.09310116997517,-1.739523648522132,0.8069014548505375,-0.6407740304931678,-3.372196248519706,0.1925196332310657,-0.2893446116201614,0.0601769868058427,3.228419626725387,4.933034419059079,1.9854552960824936,-0.8193549606154462,-1.871386923306034,-1.7631379889589818,-2.574381818608461,0.6029420059481304,-1.119876207462958,0.6367531121663066,-0.0694190424484744,-1.1804059351681004,-0.7372864025000491,-1.5256348354479283,0.8153064835460766,-0.6104124851229777,-1.1095322074557288,78
4BrDPAIPN,OPS12,-0.5257770045202028,-0.0638162830630643,-3.001802919021792,-4.276124281659842,1.958227738424784,-2.211626110052952,1.29150512737755,0.0999126117979296,-1.6222958678579338,-0.4683242259142826,-1.9206786792743091,-0.7004691423785723,2.151982602787932,5.041710712491115,2.6655259993809377,-1.018553903204673,-0.9647812681199256,-3.4934278943457184,0.0084099921691176,1.1814417526236436,0.5062332951823694,2.1778161740843016e-05,-2.461430965868628,-0.5763700740054474,3.82621994182216,3.672357731006525,-0.2115255005949658,0.1845554089897827,-3.9411981329539616,74
3CzClIPN,OPS13,-0.9179531613931542,-0.2877597309154246,-4.589106808306854,3.860807188749791,7.599779256677309,-0.7014752008954197,0.1142443060687517,-0.2785784354308407,0.9322897345623308,-0.0965406569920419,0.4013182580172108,1.1068016683579724,1.2606766774777889,-0.2232028875992096,-1.4558654176858865,-0.2440254009274325,0.0841464679238807,0.166232702385107,0.6160184501701059,-0.9867449867743066,1.769335330105085,-0.66838921293672,-1.0526898765906187,1.0820114428405057,-1.9325555772096188,-3.1213850695207084,0.5075327786649919,-1.202665639763676,2.1956805547487277,75
3tBuCzClIPN,OPS14,-0.6952988815672745,0.4048912177390889,-5.475830230506774,3.728371719056248,8.756868138939035,1.5182861439511244,0.0846270751112911,-1.193510384451966,0.8958897572975775,-1.15100966969987,-1.0811642205187104,-0.2099969040745833,1.743559988784725,-1.224630037756941,-1.4708890121324891,5.467634690326122,-2.473612736434122,0.8581784922934352,-1.3061293281480617,-0.7583298834300464,1.1733382598016622,0.1826822020977614,1.002679297511985,1.631663665554404,2.574297274908529,-4.804454165226775,2.7751049891471493,-2.162508289760201,1.6773873763547624,49
3OMeCzClIPN,OPS15,-0.7154452667323329,-0.1620081485490605,-5.515314378774599,4.610133229693564,9.483904959424075,0.0238776287100282,0.036841324783153,-0.4669926656601882,1.038480038018799,2.527807760054227,-0.1502786437770404,0.4144751090733494,0.0487532728448393,-3.934060524598071,4.123826073734737,0.6003007284672371,-0.8191419907803943,-1.6571781479726817,-2.532796634628545,-5.881694785051465,3.5045932249128606,-3.786071703987489,-0.1741513223399134,3.60387995160249,-1.0102437743875432,-3.612989953646058,4.691430829449721,-1.9803023902153825,1.1264881337737966,0
4CzPN,OPS16,-0.5682282271623252,0.1106766832193992,-3.39494700252431,2.801016712477764,6.207301943652666,-0.6366246325069027,0.4298960322416619,0.055365757907421,1.0269226665600693,-0.294550646755606,0.0223087769516366,0.9833452183884708,0.3627766664644611,0.9487152272869778,-1.689938419065031,-1.7500991633152994,1.4761447550215343,0.939573881991862,2.431711422847415,0.6303361723389272,0.8554108340345551,0.1866580952580865,-0.5929281175841575,-0.6453703450953443,-2.096110697271106,1.2109890858973944,-3.869143782503963,1.0766551313630548,0.8810204601995173,58
4DPAPN,OPS17,-1.31307723487565,-0.5976956866976779,-2.2450802891079813,-2.5699447977054604,1.6181768978495716,-1.533621246088418,0.704636362489732,0.2595661585184673,-3.0762908770307607,-0.1461754657950213,-1.603683739930614,-0.4097893056941978,1.6452234881120047,4.783254145345564,1.9834698125217036,-1.662748656273823,1.6189617761021613,-0.8191596651494124,-0.5385775178032401,1.0532802574908051,-0.5943320862759052,0.2212577010324757,0.160916431603124,-0.7972746128511483,-0.5683818064596522,-0.5198856616404384,-0.5800197119549801,0.0957492691900134,0.084384452177329,6
4CzTPN,OPS18,-0.6543528027252468,-0.1870424749780093,-3.5749479822086867,2.7324245352381697,5.934996566572542,-0.6154102600697978,0.2459336288583617,0.0792597381476758,0.9704189336797916,-0.2271917893461634,0.0334949826570211,0.8776246724183374,0.3228408598141399,0.7936629514445134,-1.493401632787594,-1.434269812427871,1.1968345066718085,0.8293000412994396,2.0866328812552366,0.3952025274393537,0.8814637224924132,0.070867301293104,-0.5010599609503303,-0.3548974356001561,-1.5979557552039645,0.6976175277078792,-2.7888042407158515,0.665958805550351,0.7670275006322617,13
4DPATPN,OPS19,-1.2095944242729808,-0.5431724578571071,-1.948259416408946,-2.1798453790565007,1.3770776101636577,-1.307675685288923,0.5551586535892034,0.2572735938917507,-2.4897903114642124,-0.1139739781832534,-1.2459067150956056,-0.3092416081418686,1.228493330325838,3.555199158267812,1.4037542553193951,-1.354328204283354,1.394986285695196,-0.4942919061676952,-0.2561268001991502,0.6990123425474337,-0.356102573986137,0.0535761291945618,0.0212286320966226,-0.4617114484777381,-0.5102628104432867,-0.5811566903060325,-0.5270020770149344,0.2636935587340019,0.3482987486676424,2
1CzTRZ,OPS20,-1.8493011229251883,-0.7626250841378757,-0.6921906904447392,2.593652860329243,0.7272044175410596,-1.0406422371713695,-1.1450797217304294,0.5554940851718092,0.2892154389862718,-0.1134584530227449,-0.0464469700951342,0.6411562465742515,-1.3097392984858396,-4.540005281071779,-4.300785168993958,0.8464107419994599,3.730934088284212,-1.4785501938573358,1.0464399730949396,2.5941509247195187,-4.236400970401298,0.6631123039014523,-2.217214169427096,-1.803263061647393,-2.598160846234125,2.549021413765246,-0.178164206501722,-0.6244525731871469,1.1528639443644422,1
1tBuCzTRZ,OPS21,-1.9269505768435855,-0.2369854727639174,-1.4651192536120738,2.7568176995166964,1.6137320341484682,1.1948294196127522,-1.3473182469700111,-0.0978101404450898,0.0494621180351965,-1.2884730637336503,-1.4784084764544954,-0.6867308967022852,-0.7858070931743181,-5.6241321709790615,-4.596064514018805,6.207092077392435,1.851182312134614,-0.6651839357973794,-0.7868470590118891,2.871238959470184,-5.16827005838612,1.4254241091048157,-0.3620060190240086,-1.0855811825262875,1.7182560519552033,0.7964392354374396,1.768288534308272,-1.4803701683058472,0.9152412612342438,6
1DPATRZ,OPS22,-2.215469721160989,-0.8347773910299786,0.2845594266071982,-2.117317108914485,-2.1523167868439605,-1.4709632913272133,-0.5598058081569047,0.4069686842897532,-2.3354336845056087,-0.0765872622239072,-1.1204677260746363,-0.341737082417229,-0.0252011719042873,-2.9461454750662064,-0.6613963557190086,1.6210505919204947,2.0133485597381937,-2.1865129888325523,0.7639636646978767,0.936445399867571,-2.06306203548239,0.5017514685719541,-3.7011201306818142,-0.9271395483041928,-0.945326325073554,-0.1583828928866417,1.469428565217239,0.1301863882936308,1.2581576858955688,34
1tBuDPATRZ,OPS23,-2.275575059542262,-0.5736798430055366,-0.2991744854276758,-2.1162170472859345,-1.962387323201788,-0.0033059307578124,-0.5757763278277892,-0.008709856948662,-2.695818757644253,-1.1793193262211674,-2.462385023365495,-1.0794159264287022,0.2231915810208979,-3.59987509308856,-1.531410774058832,5.35365442696005,0.8144224559469727,-0.704740125989062,-0.5459771195055468,0.6072863634309051,-3.680584614201961,1.0513927043938125,-1.7712537393842818,-0.0422370425679459,1.1536857661518864,-0.4803267090164152,0.8683654814722687,-0.0784517925968019,0.6319194524124602,39
1ClDPATRZ,OPS24,-2.468327093932273,-0.9735353294983488,0.0120111465496786,-1.6558340317374085,-1.9701006884241608,-1.6522739733275218,-0.8254822052064141,-0.0005067534774889,-2.8835451182910345,0.0641701052904245,0.3006776880570649,0.1004767695905851,1.5531986959828532,-3.097431321640756,-1.0492123162067917,1.7512812700859397,-0.2380966112882377,-2.97573363552107,-1.023591561860238,0.8061722367938201,-2.882437588623459,0.7411507727134603,-4.447826072347581,-1.2487394200830535,-1.594973586497905,-1.772344477364966,2.387175572953814,-0.3018870048650433,0.9298430838273298,11
1BrDPATRZ,OPS25,-1.735327315437916,-0.4908951341487323,-0.2241625418426038,-3.148565280894002,-2.104974119974547,-2.124376434858342,-0.3408785326794019,0.7401798888136084,-1.1336447376292609,-0.5966737538549237,-1.3306563795970827,-0.6601693595938298,0.4767616720453967,-2.98875502820872,-0.3691416129083472,1.552082327496712,0.6685090438978712,-4.706023540907807,1.559200248917341,1.384671983469333,-1.2563280859781312,0.1044194387088946,-6.839837995767734,-0.6447035589204005,2.9685327578243035,3.4256480890894867,1.3603435888127715,0.4930808892477173,-1.9018228416709035,24
1OMeDPATRZ,OPS26,-2.234888750939889,-1.065124193613159,-0.271663963280548,-1.0813566506703611,-1.2843990534324607,-1.2777277257427309,-0.761483566732239,0.5853006184517263,-2.339808845837006,1.9087818691554552,-1.4936769835948367,-0.511473185518016,-1.2909759271578785,-5.998626886390008,2.865370751772093,1.7778892756037328,2.40457907405615,-3.0942771105235023,-1.6809488233537522,-2.013152711141191,-2.00466235139555,-2.739715097394315,-2.706559146831575,0.873268088814654,-1.801982676557627,0.7573719281916105,2.7866240781423186,0.118096697438104,-0.3625635089324462,12
