Name,ID,mordred_0,mordred_1,mordred_2,mordred_3,mordred_4,mordred_5,mordred_6,mordred_7,mordred_8,Yield
4CzIPN,OPS1,23.491738411135827,-13.473598055523468,-1.6250761742223303,-14.174284601727274,-1.5419729629686176,-2.463440637018437,-2.264019527876637,-3.2527841368034456,-3.749251651893231,74
4tBuCzIPN,OPS2,60.51329903422899,23.604916391926835,10.712096616388177,-10.259825635504216,4.212249562570309,0.7055769956203104,-13.931967360480511,-0.7541195765201296,1.7362508558838734,47
4MeCzIPN,OPS3,32.47239480802067,-2.42078634595974,4.028010366707408,-13.596710056935487,0.0669598314139823,-3.8483424769072494,-3.903357674697569,-3.205201500970949,-1.8349452775794195,37
4BrCzIPN,OPS4,34.5332880904913,-28.64668635571212,5.808387811960179,6.262194012220697,22.84983152068321,-14.434880116473296,-2.6820036603495687,-5.708859065863596,-1.4791089283066745,55
4OMeCzIPN,OPS5,37.53851181468392,-12.271944411593308,13.292789028664169,-6.343567138983355,-8.831134803279042,1.681838208709471,2.5346915929922806,-14.655920960247505,17.523780914101966,0
4PhCzIPN,OPS6,61.65631153932271,-7.083217118367919,-6.626979338934186,-12.414630532273703,3.222727210162457,11.375570337550736,0.7538083066016625,-6.358051904149894,-0.5214121137955121,22
4DPAIPN,OPS7,20.918200567690302,-5.545183428237746,-5.607144027399947,-2.845534520175421,-8.336980851603236,-3.7754110868772575,6.289026475798393,12.187240238982543,0.2809442114787646,74
4tBuDPAIPN,OPS8,56.85012439053526,29.78845117016437,6.930022308544599,3.721963772535343,5.605452203871304,5.653873976412497,-10.89737234616739,8.091199852505735,5.973251425404092,17
4MeDPAIPN,OPS9,30.5208346509092,5.125198586476944,0.8629727760448953,-0.1356482677015436,-5.614195806242782,-5.077271974293293,3.187844569822399,9.062938191819232,2.9107621354534614,29
4FDPAIPN,OPS10,25.78239576667276,-18.1976191370579,13.863213492466354,12.987018331544933,-14.694446620633231,10.564525245565628,6.211887644670656,6.342724077206933,7.927000209469655,71
4ClDPAIPN,OPS11,27.41272334151213,-15.42138135531512,3.1104343104230425,11.032290288122596,2.5061342724386533,-4.527170902536179,5.560526722455021,7.0622890261861055,6.266151483449688,78
4BrDPAIPN,OPS12,31.48922203518908,-19.431323179597324,2.5265354752731195,19.13102444766941,18.409948667690195,-14.427403298939184,5.611272624163613,7.311724099017503,4.478829831946502,74
3CzClIPN,OPS13,11.517602773790085,-14.107847937923992,-0.0336574428752911,-10.819150789501393,-1.4320804119977386,-4.902612466844651,-3.711585254234885,-1.665751222520102,-4.495840756797028,75
3tBuCzClIPN,OPS14,40.69080374032252,18.96918492125425,10.141571298676071,-7.440791463638947,1.7095770167997628,-4.449754775649534,-11.085978967447058,0.8197508359865786,-0.5472014701078027,49
3OMeCzClIPN,OPS15,22.60166484655509,-12.480326162985737,12.72115219769901,-4.24679274519893,-8.391107847407312,-2.362434970644089,1.0558428534772586,-11.356141303948288,12.91150039633251,0
4CzPN,OPS16,23.614940080111516,-13.251145693072626,-1.451955117019572,-13.816214431377924,-1.860862548927217,-2.6101317673576165,-1.402666104325375,-3.571229661314108,-2.9794011046162776,58
4DPAPN,OPS17,20.86353489022085,-5.671391498711663,-5.356388896126719,-2.571230746390829,-8.83481922667989,-4.023250612574124,7.4554956100919805,11.949111676825412,1.043589514328541,6
4CzTPN,OPS18,23.19715797957192,-13.586372247471145,-1.7217013802946588,-13.979823024704048,-2.250494593385967,-2.342685678133724,-1.702492967019574,-3.211718856700494,-3.158352917011884,13
4DPATPN,OPS19,20.64410574956312,-5.960567778550005,-5.7209651078900485,-2.6901968609244675,-9.107809639499536,-3.588673786338169,6.858918446692433,12.23377595505745,0.8883485531865016,2
1CzTRZ,OPS20,-7.528073098990558,-2.99774965012023,-5.859561411752532,-3.8270724867349735,-1.2668831644383465,2.0451548472929346,3.217940187422058,-2.810785191011843,-5.010504956922228,1
1tBuCzTRZ,OPS21,4.974011619671147,12.306089497270776,1.2575455485852842,-0.8548630656812614,-2.534791731795751,-3.6121803688538057,0.8548783380186085,-1.8543788717637013,-5.95776681561372,6
1DPATRZ,OPS22,-8.27494771604777,0.0546202677970883,-7.762903770271716,0.9676966224569806,-3.254126431171964,2.2495496928736407,4.836319042693852,1.2671848527884184,-3.3274440303396364,34
1tBuDPATRZ,OPS23,3.9187558668600566,15.271278803405156,-0.6134764561013278,5.10558371107964,-0.9741348624930306,-0.5841003210596938,0.1049886821455867,-0.3368627059641279,-3.751490157984813,39
1ClDPATRZ,OPS24,-5.6015942001516486,-4.191259321553667,-3.674520942537323,7.76539791183955,0.6416691013507426,0.3362693554686667,3.517343325885628,-1.661778836380841,-2.7062619504754637,11
1BrDPATRZ,OPS25,-4.176784855585744,-6.069748897286028,-3.590258068516748,11.408032197380116,7.135557179553557,-3.953784563371875,3.799613317443111,-2.080368780548413,-3.95614721335596,24
1OMeDPATRZ,OPS26,-3.5714598734418703,-0.1680737267208856,-1.071200665355753,6.110453119466274,-6.592145149244654,2.285308185182994,4.853981030509109,-5.920340236320849,3.112531648982138,12
1PhDPATRZ,OPS27,2.5772533227690224,1.2843844523753858,-9.512825458281666,2.023439335204344,-0.4165461419237632,6.394214388167496,4.732586221216436,-1.1960222275152828,-2.9643077119710117,26
1PTZTRZ,OPS28,-7.693778788401131,-3.13118079680584,-5.811934928256129,-0.3542817716519253,0.9004354977213639,1.340419295132118,4.742722149154266,-1.936680877962878,-7.337925316250259,2
2CzBP,OPS29,-4.903375995606418,-4.1939633378606604,-7.930312473038665,-4.900817961396896,4.395996509164205,10.029950271565337,-1.968646316346066,-6.391012195762952,-0.6200863832975738,2
2DMABP,OPS30,-20.6724587164694,13.956686990296838,4.389739227353333,12.029191643902378,-7.4793511705209,-6.973885841235796,-2.4826159937501675,-4.782693670420185,5.703223900421345,0
2DPABP,OPS31,-6.191094358563545,1.3028342461477904,-10.863717725938136,3.352063452725813,0.2714778250471701,9.676434084334405,2.7122377584475825,1.470664650545229,1.6136525385922864,47
2tBuDPABP,OPS32,15.773799697745533,24.28538513529717,0.0005437878989322,8.941714617208234,4.013230341335866,6.820660847240147,-3.012020561115441,0.7928280341817877,-0.0545217166668144,51
2MeDPABP,OPS33,-0.2637936935908471,7.985392936463467,-5.158518809799683,6.093401862043051,-0.7099614346759286,4.5778579810823175,3.320783794799193,-0.1680659741563133,0.2893704613039285,43
2ClDPABP,OPS34,-0.7351074082928467,-5.755186636574698,-4.243127470692762,14.69665066895138,6.727604206998874,6.319748346432414,0.3812910851039961,-2.4647682311615684,2.5791183558883715,47
2BrDPABP,OPS35,2.079864868726946,-8.890338513760126,-4.0898994320777184,21.704430435783685,17.811083756415183,-1.7902253222950673,0.9159264038229062,-2.9523653550227262,0.5164017396407199,42
2PhDPABP,OPS36,15.477658828561545,2.8988563207083384,-13.219353653375371,4.9982745227013625,4.481703845202892,17.368424085903474,3.6782837242963686,-2.1210090586938493,0.8278420567280826,58
2CzPN,OPS37,-4.094487082176029,-9.20303982790988,-2.7154473325050734,-6.465249444812803,-1.020344566434482,-1.6093309966873,-2.9317587707347865,-4.415658850918569,-0.9025419134454814,24
2tBuCzPN,OPS38,17.313451780129075,17.74210924278412,6.885243920740636,-3.2064766280763357,-0.6380076530390029,-6.439950507829259,-6.478202985259584,-1.4033830669232712,-0.92498554228304,56
2ClCzPN,OPS39,0.7004270842600764,-17.125749146417785,4.099750709272577,3.732979377340005,4.8159800559270245,-5.50639916958356,-4.599976759583814,-6.882219379605552,0.227234507036588,29
1tBuDPAN,OPS40,-7.30673788950128,21.35062856599157,-2.0069928344928614,4.038228624945615,-0.1236029609152093,-7.467316758963285,-2.014706471358742,-0.3304490999968792,-1.1026929660854932,0
PNZN,OPS41,-20.173711370181667,-3.1864113032358143,-5.518736941736661,-3.428295021840416,-3.968506167594336,-2.8903934297576592,1.8972676869460827,-2.3124067942846165,-2.399642551612045,3
biphenylPNZN,OPS42,3.503228841600732,0.7228973923254753,-8.78790004862081,-1.158844890006855,-0.1225266038605751,3.786679916699478,3.413041380649037,-4.105391960541866,-3.637609694255702,62
PTZN,OPS43,-19.79468084004531,-1.398141165209328,-8.4604121748402,-2.6006033317109685,2.394606229484676,-6.942252740902274,2.165296308823364,-3.270329037658178,-5.123529261984718,1
biphenylPTZN,OPS44,3.33994199732407,1.8352995337154847,-11.375235349393297,-0.1688238464777972,3.1637369125425057,2.173257915423941,3.608562905239738,-6.019658674086517,-6.064915061328963,76
CF3PTZN,OPS45,-1.06067041528585,-8.981093130013122,15.098298422389648,10.488737524178957,-3.3143597446185336,15.365763541916088,-3.601720612308839,-5.8393998983736015,-11.230069581152511,49
2DPAB,OPS46,-12.548614924357324,3.2969739451891087,-13.524110348316064,0.9197349821011408,-1.5286971981595845,2.811722742412368,4.592878540700897,3.1543957092455117,3.9970996023942256,0
2DPAN,OPS47,-7.836204577005676,1.4161310143315324,-12.027047736871785,-1.8253064575801103,-3.4862248975572823,-0.4983507128490616,6.361860746564838,2.85347912993782,0.1807960998122128,1
2tBuDPAN,OPS48,13.549131946874976,25.55371101278663,-0.5650538085685228,4.754717943015001,2.065219977736,-0.9933546595796928,-1.6895867475647202,1.2850172687540211,-0.1919384678092525,1
2MeDPAN,OPS49,-1.9605361549814284,8.52989116017423,-5.901496646622267,1.1610482576437058,-3.558891107384607,-4.414679404778884,5.643869900734921,0.950358863578006,-0.0330546901717203,1
2DPAA,OPS50,-3.1866777495357828,-0.7009428431757075,-11.26553843436506,-4.894770370095673,-5.298136490152665,-3.080808201836321,7.5472375979752755,4.091633998704698,-2.1743568545090906,0
2tBuDPAA,OPS51,17.827374307434166,23.412999979030648,-0.3623894696567183,1.7394322283747818,0.8443398364812247,-2.085982781958925,-1.2881700702347163,1.938294703060288,-1.0688597764592165,0
2MeDPAA,OPS52,2.567488677919376,6.3176014372391815,-5.667495194656741,-2.1165678073855427,-4.81721076008456,-5.920651556386713,6.197144435577762,2.075494849014754,-1.586214953308574,0
2OMeDPAA,OPS53,4.670658038667624,-0.6866079204555326,-0.1560483992516345,2.9692536005242496,-8.76108948436952,1.2896407494015698,7.320227035803136,-7.230459864273779,9.586645886840447,0
3CzNB,OPS54,7.996363293651306,-11.624675026740489,-0.3009873120136886,-8.615900466434542,-0.9125516631506132,1.710069126663282,-6.410754157084971,-0.8454261082362988,-5.5101597411717,0
3DPANB,OPS55,6.190790742980337,-3.781223195255445,-3.8021993519454313,1.1459633588079483,-6.440677046242495,0.7329481655781231,0.3232106467499447,11.415642344046612,-2.075456076901599,2
3MeDPANB,OPS56,13.775240347810591,5.24600573812779,1.9646435090414285,3.908984606305683,-5.148168342596446,-2.360211268437647,-0.6377953473654041,8.73322884269667,-0.8848200489983054,0
3BrDPANB,OPS57,15.890001228625197,-16.39013326016995,3.780676923692877,21.77648141320573,16.698983789765887,-11.628502607869631,-0.6384396850367158,6.995774261692533,-0.0337793610584805,8
2CzAQ,OPS58,-1.0795674900408423,-9.0022954544532,-2.906636989104422,-5.154930601767233,2.759980662816734,8.123564239137782,-4.271442972471177,-6.630283541463237,-3.0660245669038053,0
2DPAAQ,OPS59,-2.23230519852212,-3.652741326613993,-5.416603419059772,1.9716707599305536,-1.653019677989328,7.398873718315654,0.5266911780177645,1.4224925439769742,-1.1842432164843266,0
2DPASF,OPS60,-4.603405285186379,1.5085786363183495,-6.901109695342112,8.153915802457895,3.250839425791907,10.69930377866052,0.7388444996720762,-1.2766335266239706,-3.120903411562644,0
2tBuDPASF,OPS61,17.106986137683897,24.081319163032084,2.699498411350723,11.8061616972511,6.238562125383259,8.35605058157527,-4.813648053216937,-0.9790706794371666,-3.6024337651563734,1
2MeDPASF,OPS62,1.2089592101976372,8.104987783485758,-1.7683799300350458,9.92051125941254,2.1832580611939765,6.107685761058754,1.2806796322007412,-2.4305899917793394,-3.946327834557312,0
CF3PhDPZ,OPS63,-11.309945099017748,-10.906093606199295,19.2086232066297,11.576405529251044,-6.859120635119945,21.372769882226685,-5.472522241091541,-3.381877779012599,-6.522311645758934,15
OMePhDPZ,OPS64,-12.691594862379866,0.1021495827070267,-1.244804814831494,1.66890849045142,-5.952414858219592,0.1375044633898881,3.5819695246295686,-4.952226022918471,6.494696294394567,1
NapDPZ,OPS65,-8.832353848864196,-0.3781025692029085,-8.562182037258976,-3.526280683950484,-1.2993608865867825,-1.3784748757819103,3.757376618711934,-1.332729453070805,-3.1202757997416413,10
3DPA2FBN,OPS66,7.806705387122548,-8.636154091853673,2.0379978103638408,-2.252530211005417,-9.28670056710615,-2.804389471315877,3.306941002433973,16.228698959347454,-1.441328983639394,65
5CzBN,OPS67,33.958280326566666,-12.997161757629282,-2.9003512905597777,-16.95536977443612,0.3840914416026526,-0.1667047977387294,-1.306639440186909,-4.868005072385133,-3.2908567470559085,79
2DPABz,OPS68,-5.138349061015731,-0.7561313172208105,-8.468906927605673,3.196334713783661,-0.1468999152358929,12.133285628359143,1.3710319551549517,2.8988557548369065,0.6664869616552566,0
DPABT,OPS69,-16.70574721550063,-0.7146740792394289,-10.704757077047349,0.9646667409488804,5.368298670279687,0.5323300630931831,0.2531286009689112,-4.715907353303383,0.8946025565296656,1
PhPNZ,OPS70,-25.80434297973045,-2.4109290807951944,-6.377468086044815,-3.5620443121677567,-2.6942444256743343,-0.2052960035882582,1.1610247993134852,0.5311333162919722,1.6200100464494342,0
PhPTZ,OPS71,-25.38241945527892,-0.4889213468838018,-9.890210778349116,-2.523374280252684,4.3330966948281056,-4.595765599801854,1.2410985387031557,-1.0101383817424638,-0.8958363003502507,0
