,r2_train,r2_test,mae_train,mae_test
0,0.8408280669762945,-0.02779533215419061,8.458416389847502,16.697210018431548
1,0.7542744204584797,-0.10830087522651177,10.469975980281278,17.891879549027987
2,0.8766811871791609,0.19438162326366815,5.64013053959221,17.73791783981555
3,0.7638874159617426,0.17739439383402722,9.966016160101464,16.658998199826197
4,0.9077087540190946,-0.051314604025346267,5.3569532340435835,20.71842097359793
5,0.7349387927731156,0.2852377196172017,8.711429481706798,17.220857969466014
6,0.8954072955780927,0.10212438286627656,5.754820239954484,18.378630942050048
7,0.8603951468747224,0.15847244420005868,6.038179288249388,17.433326372449624
8,0.836251882896979,-0.0860108828610735,6.899563270104709,17.669919469903082
9,0.8834289392574146,0.09920576127029124,6.456353792489631,15.263232034421964
10,0.918398631413335,-0.12738471777280536,5.255945525410039,20.10049409716136
11,0.7902139551720175,0.22540090093362686,8.574218219749703,15.481713770580331
12,0.7354067512537656,0.1444709980639023,11.047858125597196,15.761708755542017
13,0.7923043769075974,0.15354917665092183,7.964585718646816,17.91812588990297
14,0.8043596811234948,-0.9789569815804962,8.893140183169788,20.687406909573383
15,0.7737683916246412,-0.03910841719757463,8.440713088249382,18.783859631987802
16,0.8707826444918657,0.13211505484974817,7.46157345170211,17.60147501097107
17,0.7580997289382848,0.07528494853909984,9.515999023526488,18.35856744452463
18,0.8288778520272938,0.0766012635089488,8.352677242422521,17.544776140992866
19,0.8965424221871031,0.032503741593406965,6.352825793591968,14.808502343966197
20,0.8183354028361627,0.2243834685005709,7.647867380939996,16.70774244685605
21,0.7559619785385892,0.3013697833825719,9.649583708131633,15.421555051906084
22,0.7937745067998668,0.1286321466165713,8.020468936784733,17.507802136944335
23,0.9013860208000027,-0.7625527439428561,6.43144260420339,20.367728581430082
24,0.7825478013572638,0.23885279710316631,9.19789573629568,16.236570912910977
25,0.6812036628751791,0.3350281888426726,11.028664399763084,16.239625590065238
26,0.7679690503616279,0.27744486635208154,8.110115962907914,16.67675225056801
27,0.780344847186072,0.11532315429449802,7.68048713958754,18.29983022429709
28,0.7281668559761296,0.23609515518551716,9.001396705066268,17.843939342756816
29,0.7670277445527462,0.16190245940619574,9.799458967707023,15.453866572749043
30,0.8484447814421612,0.3735352208379217,7.5936342828439685,13.745039405248132
31,0.8724853540693015,0.054294419125920035,5.975605750707137,18.003201862083703
32,0.7844449252855344,-0.028418158831962748,9.14521057078705,18.148633682498282
33,0.7871333817422472,0.07578695809871572,10.017105653359087,15.892200761001211
34,0.8769131058355556,0.09743515922540047,5.80996672424702,18.467136661080527
35,0.8717605913901929,0.14930245424781186,5.568476615309983,17.012777144485575
36,0.7190557966654403,0.1790893328326134,9.533362342514561,18.10009764851878
37,0.8972311717107282,0.18651571133846223,5.458192180315366,17.89599463147618
38,0.7227802836880557,0.17219113847494283,11.112316044506992,16.218890794296836
39,0.8908116701107793,0.1833212086436875,6.187895377938788,17.806100520430565
40,0.7255088231508288,0.14747462319199633,9.618803868432572,18.102724379077728
41,0.7736534886797725,0.19641626959998992,9.038155908175696,17.713347237175455
42,0.7291515630088187,0.1206277510314333,8.582862372410512,19.488584977452373
43,0.8704966323327357,-0.014754911542393945,6.310743415776913,19.651832950199797
44,0.7845202571017984,0.24503639006391076,9.342673453039879,15.228549410807913
45,0.7005314693979303,0.37704049717317967,10.642073169519005,14.698762733273126
46,0.7623192741255801,0.14915724068262348,8.069669874440892,19.030975072945697
47,0.8568459368917073,-0.014116362732453869,8.206745641827329,16.6328005585482
48,0.7574871360289503,0.07084175254500047,10.149915126211345,17.16578496225182
49,0.7533634902744983,0.22330112425086446,9.386159793765493,16.64030561403611
50,0.9057408510518538,-0.5513573450945883,6.321269368181757,19.501289454822285
51,0.8474287732301664,0.1703660552689592,6.58883987905951,18.90095542435743
52,0.7268697245555744,0.2334818872338451,10.00447569501807,16.791378483957804
53,0.888717156082631,0.14343294942196994,5.9992619666422975,17.208455678129607
54,0.716486561437913,0.19918842531744974,10.35776391607907,17.78507935641106
55,0.8327474114582447,-0.02365729868544353,8.446299912286904,17.182021301290185
56,0.9106186293988734,-0.07103850139719814,6.5630838323321,16.25598760740695
