,r2_train,r2_test,mae_train,mae_test
0,0.9089995537172251,-0.42397514675327064,6.013013518922605,19.38513920453425
1,0.843764458576984,0.38421172973802775,8.205467346931473,12.737456291748046
2,0.909708158802624,0.20442102236132098,4.980305841823585,17.585117220256297
3,0.8811721360300837,0.17912796273620357,6.517609496896101,15.238040624187128
4,0.925447839580725,0.17670126979555567,4.575143938999666,17.64523308939419
5,0.9059953833214958,0.271814687395061,4.822178859380055,16.7820458791886
6,0.8924471890597839,0.08227915128113916,6.034041352413534,16.546010153779275
7,0.8604249719042902,0.24986743587129123,5.899565795291789,15.693639832799429
8,0.8863409935179045,0.16105755581460524,5.798019296008619,16.184985041151425
9,0.8928259471357323,0.18735987742410354,5.994720013660087,14.26782789074665
10,0.9242674690285674,-0.06427370307760238,5.018587757964742,19.318187494358234
11,0.8839817750768765,0.27984189195683595,6.238661573763329,15.006199130108703
12,0.8984670330542169,0.23961822537747668,6.444617319017144,14.295962822840401
13,0.8342613817425378,0.35914159141027235,6.776602849219119,15.561337124564318
14,0.899715113499217,-1.0340576441023965,6.609803253058012,19.995947848692825
15,0.8830050975205586,0.3049475234668235,6.394792181045823,15.744129301960868
16,0.9156335942327781,-0.1217832480017016,5.613818490372307,17.89457825165382
17,0.8473147049236849,0.2684952230762926,7.430146257611212,16.198019357437005
18,0.8677662757935132,0.032739383150457546,7.219390322798612,16.63410444535826
19,0.8623150269017692,0.1829440120621083,7.525889988758155,13.690081438237604
20,0.8940117864620376,0.2313563831654919,5.313253303136722,16.88783127687635
21,0.8614938651973599,0.4010690643719076,7.093959190221768,13.126003420564142
22,0.8667753526658986,0.19377513546230674,6.224112449160068,16.478601181869248
23,0.9106491502176856,-0.6000134665242725,6.216902979561053,17.9210411965766
24,0.8997315977515317,0.2149963381105504,6.383528694127234,15.236466285456217
25,0.9046984567411636,0.41669068870614223,5.648547483811683,14.242649509021838
26,0.8286299935818793,0.33977688738239253,6.919536805324725,15.906431280933198
27,0.8441258133665251,0.2731978869213719,6.524339560224266,16.630406959175897
28,0.8440528519066605,0.37198779422652684,6.657377715475925,15.53446515997097
29,0.8353724939808741,0.11776047912881626,8.318208045836691,15.713028279327066
30,0.8643442661952422,0.408510054821266,6.6956874991237605,12.891373603548832
31,0.9059085583049304,0.17488909116105167,4.994779312535056,16.52673120033334
32,0.9125717401776902,0.1000715335836635,5.262102335082063,15.806934100816145
33,0.888775996640161,0.31845165946250176,6.688211576595888,13.076471965431288
34,0.8851472135999244,0.16327228784447778,5.5069121245076085,18.00553712128141
35,0.8683135895162497,0.3373285814893301,5.757172835729342,15.544324171701895
36,0.875782444378814,0.19414850548566698,6.41027504781939,16.855744241258964
37,0.9163309951497104,0.17682883242537162,4.799303794579477,16.93947952011475
38,0.8714738273083682,0.3482641555271372,7.241315241353316,13.740316413162992
39,0.9076434514805705,0.1981784485785404,5.3832333814686875,16.778695223566878
40,0.8500778618599917,0.33281460007889363,6.788431060338771,14.54309125399604
41,0.8810115025665907,0.408572999174286,6.544907054594542,15.499442596540723
42,0.8881255315599771,0.28451644051793357,4.906782655043069,17.42331757854937
43,0.9080589286079965,0.1750095238503815,5.021708432365611,17.926180201466085
44,0.8523520603995443,0.28157317285489314,7.641966903861613,14.167370668728964
45,0.8300488115096728,0.4355587350700785,7.686803041086818,13.806118926761641
46,0.9086580298788969,0.14498583706708268,4.693009413159603,17.464192295523777
47,0.919482720220561,0.009732632588709489,6.205190512590965,14.775394393717994
48,0.8591634473006506,0.22915189329941876,7.502884706230557,14.917361019401817
49,0.8745963935549007,0.2906385038442064,6.376921639486366,15.802013486619947
50,0.9300493914003904,-0.40661108281604985,5.446032436209668,17.364722187683668
51,0.8689766798219074,0.21573262542238092,5.6497555693677315,17.27417672757524
52,0.8964165359842492,0.2131822649492252,6.0370140126913725,16.24035747917456
53,0.8932780988115634,0.30312695039561977,5.656297576868485,15.014748754356205
54,0.8524904632134043,0.48171729856692047,7.294456770459757,13.360391045009406
55,0.898326535545599,-0.15919095768441505,6.418562023816602,17.945692902360005
56,0.8867950284977841,0.260594246938617,7.078503803078441,13.374735664998445
57,0.8861473443881664,0.23811843060687532,5.432837359633319,15.994048137205752
58,0.8823334127118855,0.04587207347200317,6.204085564428791,17.77168493271176
59,0.8091717599773198,0.3546837799862469,8.448472330864444,14.396960490794859
60,0.9069692295776098,0.1865830284252451,6.062068098970412,14.997327995646945
61,0.7975773081184072,0.29598400662548396,5.869940091450924,17.222730588244207
62,0.8849318709567326,0.32322711057810494,7.443651226480711,12.260480586105787
63,0.8955332231372114,0.28032845196867884,6.563296157875971,14.311936391601922
64,0.8832761526873246,-0.17107387531866713,7.245027915652306,15.650144398207827
