,r2_train,r2_test,mae_train,mae_test
0,0.9012390913717011,-0.12951044331007666,6.549973397248543,17.26643855961839
1,0.8936625859770887,0.20405836968075508,6.772427525690573,15.524786530413481
2,0.908089651172431,0.18007845749737328,4.932368517425186,18.04955094744104
3,0.8325228400117951,0.30505919388621694,7.826046737534096,15.467855964276426
4,0.9360335465239291,0.1738798272223705,4.0858490849767435,18.70519431824821
5,0.8966591290716248,0.38862367821047883,5.355963122627582,15.530639380814804
6,0.9057069306488365,0.23401173761266547,5.430289653435489,16.17097651241987
7,0.8768703090862617,0.24512711870253467,5.329434300285309,15.85748229996251
8,0.8991335402361382,0.1348553687148083,5.467694139693648,15.651136159783118
9,0.8997539649408279,0.17705400737491483,5.642815834065784,13.972192854655296
10,0.9375683677504736,-0.027559698859414228,4.61714865757138,18.60037658640795
11,0.9206821817993566,0.3773162673380912,4.907165374256231,13.754645145770708
12,0.8478661943909425,0.35545405110902606,7.793856152171964,14.165933363201107
13,0.8875573796434842,0.25840386981105734,5.299097915074661,16.046110436714013
14,0.8761441379472112,-0.5187851293727279,7.344127814469752,16.657556200301258
15,0.9082286902997675,0.3714456854948527,5.3192366964298445,13.862345411249867
16,0.9352300071709363,0.22059105486672503,4.992292563066161,14.914475809486063
17,0.8973717010222526,0.37385210021498916,6.16307453231409,14.520873495589377
18,0.8806862990087085,0.20197310254701506,6.668391910803264,15.197036776560463
19,0.8768476167845901,0.17522123152070146,6.914902085371009,13.16965130776494
20,0.8941320705914194,0.3304988355135302,5.505703729393388,15.322082472185393
21,0.8252496507925331,0.4548575663374037,8.545960690903087,14.028883747768774
22,0.8963314917746662,0.04416272745943295,5.175892090091679,17.86735533494341
23,0.9170085172680599,-0.31147887131291907,6.086561289383119,16.88327429984011
24,0.8312540536026363,0.3823739918211395,8.03015645159243,13.292567999887199
25,0.8605982812277889,0.4352713086552852,7.0826778349388375,15.139134608474745
26,0.8048956740710165,0.2127390605661168,7.397262413759185,15.974970697314307
27,0.8948900478165965,0.25723346887847076,4.957693983401509,17.076523289640093
28,0.8950291006053864,0.341754851699675,5.4369986438251034,15.906568554052734
29,0.8340392870024966,0.31842075654768165,7.958818888175136,13.933267361785559
30,0.8667835936783743,0.5031882360052948,6.852437915359609,12.111491597577112
31,0.9078699135109164,0.2256959147517249,4.942397857162381,17.22344332088222
32,0.8992908941458961,0.1212240527910754,6.1003952519082,16.07350977916454
33,0.9109146411964443,0.18054591839239265,6.057506412860226,13.452899009969403
34,0.8437776819985934,0.3618917578062578,6.24260905991672,15.931864495205883
35,0.8453464211368286,0.1682524825140621,6.1003082406235185,15.265790375387812
36,0.8966400094174476,0.23540636723548225,5.853604436916723,16.69641194897059
37,0.9013749250021706,0.3164914786245442,4.969645240038301,16.24698086744887
38,0.7972688748906683,0.3203921678301366,9.18216301821407,14.124512190307625
39,0.9135761571911741,0.30385360336725,5.111296923320868,14.988017825616515
40,0.8318303966248978,0.34223682440935865,6.896506228558163,14.371723230083305
41,0.9037088106239431,0.34904786387347175,5.434042289553089,14.895432252523456
42,0.8155293469692653,0.23841790625072712,5.994758331998234,18.64755146871334
43,0.8754631903032546,0.24116660612798924,5.9523211266345015,16.779039657587017
44,0.8424538158253824,0.3538939544673806,7.556475211939044,14.4472453835083
45,0.8049955514849488,0.49848091366832936,8.24910709674424,13.020107389600687
46,0.8935681932207804,0.2300591730627901,5.3315821231457505,16.37214432031458
47,0.9003834156578323,0.18650773000912158,6.513350674426664,14.728541046387447
48,0.8984896089787612,0.2330030865353866,5.816121699322602,15.000446869079546
49,0.8569468045589651,0.2792198549856928,6.754639416684954,14.913871955969377
50,0.9303142578941805,-0.6374497682831561,5.277915366501268,20.11496586105842
51,0.896865787998624,0.12261046275249243,4.631059040394691,17.771834864427415
52,0.8065842882186415,0.35640118051502323,8.344059156161642,15.38407394490606
53,0.8456429913906547,0.4057823604751587,7.088962453765642,13.91598384257992
54,0.851635472927727,0.39703086042148217,7.162911925903895,14.512192821524634
55,0.8802826348296161,0.24280230644117018,7.237300508738519,14.922704072156867
56,0.9231416150316042,0.20495683344967064,5.756343268804712,14.91484653826252
57,0.8555840872711168,0.03694791081221005,6.525875538229074,17.039536282038924
58,0.9189039339142094,0.15067860654904497,5.0245597346217545,16.180404423302658
59,0.8360374708456831,0.22239242667544845,7.89233773904092,15.418348282925699
60,0.909815869663452,0.32535670996893207,5.753822468946744,14.32104216706167
