,r2_train,r2_test
0,0.9757910290084304,0.8680853797970042
1,0.9984623429694856,0.6940705659199802
2,0.90450133544139,0.8306962682738868
3,0.9471280717615768,0.7634136386546878
4,0.9633913280448478,0.7927589994601433
5,0.9677553576746944,0.7262762129820126
6,0.9910334408426745,0.7568581406499056
7,0.9482297617428005,0.7480150417617
8,0.9350800690246016,0.8123466646794264
9,0.9884683532720611,0.6527340316664076
10,0.9947217166101229,0.76245982722794
11,0.9679488259420482,0.7945818340608981
12,0.993805564770745,0.7599696253156677
13,0.9955174121507893,0.8400133704562636
14,0.8973378922661169,0.736750690929902
15,0.9671872954363039,0.8356171856635254
16,0.9904784954801313,0.7702961524516561
17,0.9496031455844793,0.8321984848795568
18,0.9001378120970491,0.8473104455648919
19,0.9496173586748614,0.8096523464959966
20,0.9936742330981714,0.7936758781007107
21,0.9947177857056878,0.7723521214715494
22,0.9766206341002154,0.7006126998615277
23,0.988824053341668,0.7718136663602868
24,0.9507833363939197,0.7273048388385712
25,0.9488976383482455,0.7825404403001119
26,0.9886752181634438,0.8649634538016673
27,0.9767954943794372,0.748525962241932
28,0.9592177142404569,0.780798369870557
29,0.9982578125700743,0.8245974990217864
30,0.9644447454928332,0.778703020728776
31,0.9323460289706232,0.7974347727408297
32,0.9928579175935385,0.8000229268854628
33,0.9889351819785318,0.7474425684097743
34,0.9598930238669198,0.8159047327630466
35,0.9999986873679182,0.6980444940739001
36,0.9474639925499053,0.8662090378992169
37,0.9637846491207182,0.7280758251380048
38,0.9450994129014382,0.8397255014100734
39,0.9958454843702562,0.8194225660620457
40,0.9895601229534486,0.7605776224986112
41,0.9885702222531506,0.7818391057914015
42,0.9612451720731361,0.8185776360207279
43,0.9688759417674195,0.812608829792745
44,0.9890929426815654,0.7282802846273464
45,0.9852117397299671,0.8766192914557456
46,0.9868672018648409,0.7932352327849482
47,0.9366545993292846,0.8564764845971842
48,0.9895115116798592,0.7383889456677442
49,0.9955353418789546,0.6996524080978402
50,0.9016668939597897,0.7698042194886275
51,0.9464855913844323,0.7793365477352576
52,0.9955345436787382,0.7095579969658907
53,0.8979100284953854,0.7197423035604003
54,0.9780565135404334,0.6848558006340941
55,0.9755369228818697,0.7666289288560048
56,0.9677824746135102,0.8075737398874574
57,0.9912763655278093,0.752379214108379
58,0.9440031292699761,0.7602865531038487
59,0.9577671176262512,0.832662289616316
60,0.9891488565204147,0.7565066220102703
61,0.9945842675390093,0.7538090435982256
62,0.991891560802214,0.5927368561970132
63,0.993623755407741,0.7993569827966926
64,0.9960191019725838,0.7116617438198083
65,0.9450219175553397,0.7949457929400774
66,0.9767493231454295,0.8126719314177522
67,0.9340301021323476,0.816628838543071
68,0.9456219019861192,0.8606436051706985
69,0.9885159318717164,0.8044841449588305
70,0.9572233949131571,0.74757488506318
71,0.8954790207004938,0.7419446583671061
72,0.9677079926395726,0.8029397783860581
73,0.9654566915109009,0.796238879425413
74,0.9895415683586158,0.8265816416723126
75,0.9894243927425791,0.6688707084793467
76,0.990985114401773,0.5745028748900965
77,0.9950001266942838,0.7556570400718248
78,0.9997880661619287,0.7253609587234031
79,0.9501451574260671,0.753105719629219
80,0.9881627847769722,0.6363411533577972
81,0.9963451222026757,0.651239836284104
82,0.9832734809073232,0.7884501799288907
83,0.963998817837576,0.7557986616219416
84,0.9888091570314415,0.8238703606203492
85,0.9954576969313603,0.6918780936295699
86,0.9398417477444064,0.7543006511438756
87,0.9616926154514286,0.7236817353525724
88,0.9602076835315565,0.7472590806248485
89,0.9962501035102052,0.8015299887706469
90,0.9870198508004727,0.8120989428790288
91,0.9953749171252924,0.764014035435286
92,0.995509435991041,0.5172110799845587
93,0.9044705364063513,0.8287853586399263
94,0.9848132601476358,0.8093459177970462
95,0.9682221176563488,0.8016473773864122
96,0.9774472263199742,0.775065442814122
97,0.9886106792718956,0.7636329182390765
98,0.9952102471930657,0.8143968971994962
99,0.9482322820001255,0.8313122713358911
