r2_train,r2_test
0.9935195213948467,0.6878093003617757
0.9935195213948467,0.5919228150169029
0.9935195213948467,0.7215751795051424
0.9935195213948467,0.6518166343250287
0.9935195213948467,0.6782031756300037
0.9935195213948467,0.7450804472134573
0.9935195213948467,0.6256581993254773
0.9935195213948467,0.6651664292234538
0.9935195213948467,0.7145933851442061
0.9935195213948467,0.5337974833606489
0.9935195213948467,0.6677757111986962
0.9935195213948467,0.703839150722479
0.9935195213948467,0.6468263747464292
0.9935195213948467,0.6643294659090391
0.9935195213948467,0.627620210480454
0.9935195213948467,0.7367508113649248
0.9935195213948467,0.6084160442089626
0.9935195213948467,0.6983224506700345
0.9935195213948467,0.7186839893504259
0.9935195213948467,0.7402539975679412
0.9935195213948467,0.6158031527259292
0.9935195213948467,0.604336495904612
0.9935195213948467,0.6762026174929727
0.9935195213948467,0.7048935663173717
0.9935195213948467,0.608910859563205
0.9935195213948467,0.662247133980103
0.9935195213948467,0.7177303079820132
0.9935195213948467,0.654506055325749
0.9935195213948467,0.6195454048524989
0.9935195213948467,0.6878872688099846
0.9935195213948467,0.6716424775605627
0.9935195213948467,0.6259879044703694
0.9935195213948467,0.6565135270186024
0.9935195213948467,0.7279883406553459
0.9935195213948467,0.6546377081722892
0.9935195213948467,0.5196185503929119
0.9935195213948467,0.75227637132463
0.9935195213948467,0.6995986345150599
0.9935195213948467,0.7099434710858021
0.9935195213948467,0.7015079737199734
0.9935195213948467,0.706677245265122
0.9935195213948467,0.721462160548564
0.9935195213948467,0.7060779070840064
0.9935195213948467,0.7696123075093195
0.9935195213948467,0.6944418312683929
0.9935195213948467,0.7091299185565993
0.9935195213948467,0.6727471217823939
0.9935195213948467,0.712632068797642
0.9935195213948467,0.6703737923585515
0.9935195213948467,0.5979551029402561
0.9935195213948467,0.7138651512886681
0.9935195213948467,0.675306391199348
0.9935195213948467,0.64641065175454
0.9935195213948467,0.6118853234941939
0.9935195213948467,0.6533933547662367
0.9935195213948467,0.6280883820604175
0.9935195213948467,0.7026904994556737
0.9935195213948467,0.6257929454009574
0.9935195213948467,0.6857540761352796
0.9935195213948467,0.7370864169962765
0.9935195213948467,0.6692966031011072
0.9935195213948467,0.7192858140117291
0.9935195213948467,0.5650728358799122
0.9935195213948467,0.7036143681147724
0.9935195213948467,0.7231336710298467
0.9935195213948467,0.6400930279565147
0.9935195213948467,0.7030986435827046
0.9935195213948467,0.7081989635710157
0.9935195213948467,0.7046036491816347
0.9935195213948467,0.7171467005510805
0.9935195213948467,0.615044281376794
0.9935195213948467,0.57116546447105
0.9935195213948467,0.6806971842042876
0.9935195213948467,0.6424072482113483
0.9935195213948467,0.6934676952777377
0.9935195213948467,0.648292780809409
0.9935195213948467,0.6318356230367634
0.9935195213948467,0.6694777032032917
0.9935195213948467,0.6504647058744754
0.9935195213948467,0.608043614136863
0.9935195213948467,0.7228121979754378
0.9935195213948467,0.6406209059468774
0.9935195213948467,0.7290139699443379
0.9935195213948467,0.6663610034413102
0.9935195213948467,0.6379692413498681
0.9935195213948467,0.6499253872359889
0.9935195213948467,0.7071403663618966
0.9935195213948467,0.7010315207216669
0.9935195213948467,0.6898899424386766
0.9935195213948467,0.6636895418528805
0.9935195213948467,0.6488966392214105
0.9935195213948467,0.7102815429060783
0.9935195213948467,0.6457876976743221
0.9935195213948467,0.7876092928263911
0.9935195213948467,0.7501381455709806
0.9935195213948467,0.7741346646851296
0.9935195213948467,0.6047213800033509
0.9935195213948467,0.7665174172613869
0.9935195213948467,0.6789799377754786
0.9935195213948467,0.6783337061951835
