,r2_train,r2_test
0,0.8278631107017793,0.6193830857006597
1,0.7040609243813309,0.1483888353459567
2,0.8293949065026518,0.1583676296029266
3,0.7052950133910426,0.3326306115854767
4,0.8230591664331148,0.25448300273037483
5,0.8287468347370874,-0.037252368587587625
6,0.8236426620254695,0.47591460827164955
7,0.827525879426074,0.4543801483900831
8,0.8270731278792924,0.012683383401935755
9,0.7072352229856224,0.09585851112197263
10,0.7049867826301467,0.48802589523123807
11,0.8231043176160986,0.4246994056537915
12,0.6983639584435923,0.3632331559838087
13,0.8190478587479173,0.46705108789286276
14,0.7067799565006412,0.30170991007046455
15,0.8218864999827225,0.45252878636572047
16,0.827672376644172,0.09124749579481906
17,0.697612378932444,0.4757313769150212
18,0.7020070019181692,0.5842527635780825
19,0.7010032675499137,0.524193105286566
20,0.823709843733767,0.5565764276220787
21,0.8293167204185004,0.31789916633145177
22,0.821095049580819,0.4091682906781521
23,0.8251238872128172,0.5281051838893629
24,0.7019418708775482,0.4056033870196001
25,0.7035761948141751,0.28478190652493096
26,0.8279079148951823,0.24586115394646246
27,0.6986555935840908,0.41388741230094217
28,0.823420091232559,0.493167487429482
29,0.698543695308245,0.7136321843382913
30,0.8220041676048015,0.5859284779733234
31,0.6997104359630926,0.45977860386256497
32,0.8218151191999118,0.6236983063498107
33,0.6979295163624604,0.7059069339153674
34,0.8283064875064591,0.5251649573609865
35,0.8237606794804503,0.35673452258729654
36,0.7044258712878333,0.17968045803499655
37,0.8194326875005331,0.7203668549772737
38,0.7007250377706684,0.5997931265715521
39,0.8299187061092929,0.3858750298280459
40,0.8258772272118557,0.3597030777695084
41,0.8242642631724959,0.4450451719528409
42,0.8240261105253237,0.40030587604684253
43,0.8251689466917524,0.4292077627871398
44,0.6963380254712634,0.5991414909137585
45,0.8202449487561021,0.7409730341679963
46,0.830701787260463,0.09759769204014901
47,0.7008002211396063,0.6383150934762191
48,0.8286410941506488,0.18055286405097215
49,0.7075282691786626,0.1621180453457579
50,0.6980305965312604,0.6564919567909158
51,0.8236783296505241,0.4010451378041183
52,0.7019987139235637,0.5037033828568003
53,0.7082346423584995,0.23358977570322914
54,0.8234210927223108,0.19991860768762848
55,0.7058160775604981,0.37505928374846376
56,0.6932697256892258,0.6614132003827966
57,0.8282404474175731,0.23845786664077728
58,0.7048751514157656,0.41906434844820195
59,0.8221804030058347,0.3321543643526692
60,0.7007716969397899,0.5027749209363692
61,0.8286766091406754,0.14433297344152018
62,0.7054072044539161,0.18128500829560124
63,0.8260827298761954,0.5108832841903761
64,0.8193186116153306,0.4513210441933042
65,0.7035550680793088,0.4542412254773014
66,0.8256316631824863,0.37956219338507646
67,0.7078685227471474,0.34741934120078444
68,0.6964285929091376,0.6974840264835749
69,0.7001243400070167,0.4995122261957581
70,0.6996106350916267,0.5266607742537426
71,0.7047058052303758,0.2208959304949608
72,0.7029262194352311,0.4704148935794714
73,0.7009232692187507,0.49349727492015694
74,0.829605708911279,0.5645858202628016
75,0.827600087308626,0.33235712224013936
76,0.705191381232301,0.4617872810939373
77,0.7015746081566528,0.6314744873878463
78,0.7006089438981995,0.4429547715569486
79,0.8283570572172455,0.08631407823445414
80,0.7035379452803334,0.297078800812576
81,0.8285150312870765,0.23854529093075016
82,0.8271086949440656,0.16513471048208594
83,0.7056613016829292,0.17762470998391955
84,0.704142538947219,0.45899646900418845
85,0.7019957254866124,0.6761871716687382
86,0.703472211312173,0.13588985074394766
87,0.7031183805112712,0.5441860609761852
88,0.7019592477384875,0.48447204022404655
89,0.7046365396929508,0.3962583379283575
90,0.8281548212063785,0.1744504768114874
91,0.8287300076627926,0.4509190660224549
92,0.7007092698873925,0.4090989077481276
93,0.8203890230694431,0.7001382209042855
94,0.8192374404477738,0.31419597934205523
95,0.822154396674216,0.800220592814495
96,0.8210958674656497,0.7018838108520357
97,0.8194285838934781,0.29280739077612783
98,0.7023170995311643,0.5365774915123499
99,0.8269783835872753,0.6092582818688346
