,r2_train,r2_test
0,0.9924449616925474,0.5798514841713348
1,0.895978469342536,0.2927040797651529
2,0.9161582075093173,0.256490473368001
3,0.885722525145421,0.4207885148535414
4,0.8991825736516811,0.35232321091254526
5,0.9649549696061732,0.26294530168235564
6,0.8445932271981262,0.5517563467027766
7,0.9958967547517379,0.06164022900267285
8,0.8960475397105536,-0.11743830991980486
9,0.8991774302909114,0.2918041121608509
10,0.8952268193363513,0.4383420784603812
11,0.9817538797418955,0.4335678200392282
12,0.8991100592140576,0.35650241396068194
13,0.8495374736060417,0.38721113471405555
14,0.8993524217924362,0.42156649183825023
15,0.8921914050888038,0.37363862342841625
16,0.9748035787800206,0.1672190602654524
17,0.9944054622051407,0.37052359603358564
18,0.9038694518346109,0.4940027888537015
19,0.9043867778530371,0.5967431032890071
20,0.896907055533183,0.6612078238239445
21,0.8509586582336055,0.3614098351176249
22,0.9018062981589146,0.4507267291389764
23,0.8538643468445973,0.4924868615297472
24,0.850436192004874,0.5385370253249497
25,0.8981613653721616,0.30981957080882805
26,0.8995077819438415,0.30853423958349735
27,0.9030967730865976,0.3798557237339617
28,0.9950222472717277,0.08319361116713053
29,0.9792760851517096,0.7399899517370812
30,0.962188843350786,0.6636504352657377
31,0.900847782409004,0.44585048522793724
32,0.985919845276229,0.4757110764705794
33,0.8441594316048754,0.6222897340314528
34,0.9029410193095606,0.4415483469500544
35,0.9036066739399665,0.4184572260160728
36,0.8969389760122715,0.13067832031919446
37,0.8964479810609155,0.5570688865998312
38,0.8979123310441488,0.5348412876319952
39,0.9638755958657528,0.45235914927655196
40,0.8523782548224584,0.38221629412335234
41,0.9044456973816437,0.5047002411967226
42,0.9597380833719631,0.5578302950042056
43,0.9053657681745149,0.4848478741386647
44,0.9004458990482825,0.44429769650893947
45,0.8942295404254539,0.6970579591131781
46,0.8518103958864908,0.11174786644681267
47,0.9024383394475302,0.5260749438194918
48,0.8507820466896607,0.09784391782431334
49,0.8926267933370825,0.11768458795754233
50,0.9946570125062149,0.5352154607074544
51,0.9049644392363139,0.4643866758873727
52,0.8941936787852354,0.4452301291936659
53,0.8941974259748422,0.1662757492655511
54,0.9583943522630214,0.3866331246308732
55,0.9072060012415311,0.37842172644446337
56,0.9003121771635832,0.51508071433201
57,0.9912299277109974,0.1937525866205132
58,0.9031720131115124,0.38699299688788524
59,0.9634317155527825,0.33274239052167875
60,0.8962084381407925,0.4488164434590166
61,0.9002900272145793,0.35617324775582626
62,0.9071962250699486,0.2133169485694022
63,0.8920333784299632,0.5581691872269917
64,0.9033186544096895,0.3296400819186551
65,0.9673252791784588,0.5344147902271634
66,0.9051145085486015,0.4829745909272112
67,0.9014876281015166,0.33085222631097577
68,0.9634098385187957,0.5810233108073279
69,0.9077963211946967,0.5312367670810179
70,0.9022197610381025,0.4681500917388933
71,0.8986687899879064,0.020878154642705926
72,0.9013366483555951,0.503827581427736
73,0.8472779562525633,0.45310740003107164
74,0.8454912072172613,0.46738840864660336
75,0.9794294982709794,0.4394139408997412
76,0.9055545740071906,0.644178091075416
77,0.897694083510676,0.5532617462582101
78,0.8924645590838735,0.5908768012289762
79,0.8466144829737554,0.03213275506170221
80,0.9918901195122054,0.4298168558092482
81,0.9609583911395685,0.3270056020853799
82,0.9005241344716745,0.3184697590313563
83,0.9072883862306615,0.32817234435334053
84,0.9009326656035896,0.5285697612766906
85,0.9538994615502737,0.5641034682453847
86,0.9030826295561168,0.3167350234266273
87,0.9607810796988269,0.705484238046009
88,0.9625332533698263,0.5919415840168214
89,0.9013117099119845,0.43894427544113357
90,0.8943555608736066,0.17430644333871415
91,0.9016781807110708,0.36431609902506956
92,0.9665673970741901,0.5758196330383112
93,0.9593446853653166,0.7976531451147322
94,0.8448624849273041,0.41282898282915026
95,0.9046239299193175,0.6310629270774024
96,0.896847536095848,0.6059171220925939
97,0.8499815788039582,0.2626633854817434
98,0.8901252620477794,0.5130287867525487
99,0.8493379980653155,0.5393885526770825
