r2_train,r2_test
0.6827296374313847,-0.021793588664995145
0.6827296374313847,0.4843621978893117
0.6827296374313847,0.3325128791922074
0.6827296374313847,0.40116582580724314
0.6827296374313847,0.15784419315449316
0.6827296374313847,0.5569712514670679
0.6827296374313847,0.2136263134544426
0.6827296374313847,0.41390689823643967
0.6827296374313847,0.4161244020394145
0.6827296374313847,0.2941230716499633
0.6827296374313847,0.34718188985855525
0.6827296374313847,0.3456633113389862
0.6827296374313847,0.19036989364486123
0.6827296374313847,0.4605986612376356
0.6827296374313847,-0.1883943512867452
0.6827296374313847,0.4108128513847241
0.6827296374313847,0.5112743206869464
0.6827296374313847,0.436458053083874
0.6827296374313847,0.25915572069678827
0.6827296374313847,0.19423897384731925
0.6827296374313847,0.39102477385365164
0.6827296374313847,0.32010778739634127
0.6827296374313847,0.6185965537535943
0.6827296374313847,-0.19169766500735785
0.6827296374313847,0.2500039997280433
0.6827296374313847,0.4776349628052371
0.6827296374313847,0.3686979356357698
0.6827296374313847,0.419014842303293
0.6827296374313847,0.49510862065417016
0.6827296374313847,0.2725912127167721
0.6827296374313847,0.4228046135625615
0.6827296374313847,0.37798010367052326
0.6827296374313847,0.09995127321982122
0.6827296374313847,0.46641606645625244
0.6827296374313847,0.3857994643758841
0.6827296374313847,0.31284648208294175
0.6827296374313847,0.5389759333527904
0.6827296374313847,0.4548830437236059
0.6827296374313847,0.40762153225973863
0.6827296374313847,0.37803775433123354
0.6827296374313847,0.5829846329167535
0.6827296374313847,0.4808781468895985
0.6827296374313847,0.43944797079982734
0.6827296374313847,0.440776741181227
0.6827296374313847,0.43020433659615465
0.6827296374313847,0.27643156107376443
0.6827296374313847,0.4734315877386961
0.6827296374313847,0.16235895469559114
0.6827296374313847,0.2988306287816759
0.6827296374313847,0.47964460990946733
0.6827296374313847,0.28980466954392925
0.6827296374313847,0.5679233631731528
0.6827296374313847,0.405965279347578
0.6827296374313847,0.37037370859338214
0.6827296374313847,0.6561177587726252
0.6827296374313847,0.3315870003692991
0.6827296374313847,0.2455451132313683
0.6827296374313847,0.48700069662532997
0.6827296374313847,0.29819265248737936
0.6827296374313847,0.3369925522175391
0.6827296374313847,0.31812729544844165
0.6827296374313847,0.5269210109416924
0.6827296374313847,0.44213302616521866
0.6827296374313847,0.24568617440449825
0.6827296374313847,0.326764059116873
0.6827296374313847,0.5175109164637259
0.6827296374313847,0.4252096623486038
0.6827296374313847,0.44007961481313906
0.6827296374313847,0.36191441044978245
0.6827296374313847,0.4496106655459178
0.6827296374313847,0.34268133720914773
0.6827296374313847,0.30183580883757277
0.6827296374313847,0.20946950217721172
0.6827296374313847,0.3855353352904909
0.6827296374313847,0.2458427629212594
0.6827296374313847,0.5301581432893294
0.6827296374313847,0.3583087181113095
0.6827296374313847,0.1865782207228931
0.6827296374313847,0.3216662874399
0.6827296374313847,0.3776497741913334
0.6827296374313847,0.6374313534878941
0.6827296374313847,-0.035606133905127235
0.6827296374313847,0.5676653824225698
0.6827296374313847,0.5789439356235431
0.6827296374313847,0.5585140367346763
0.6827296374313847,0.007873934626401624
0.6827296374313847,0.6187675301643825
0.6827296374313847,0.3563109210038292
0.6827296374313847,0.48327662694936335
0.6827296374313847,0.559102716130784
0.6827296374313847,0.09556733532411743
0.6827296374313847,0.34261959360000294
0.6827296374313847,0.43361962860473946
0.6827296374313847,0.39451139271752744
0.6827296374313847,0.4614152323070634
0.6827296374313847,0.5084123409670905
0.6827296374313847,0.3225278318499746
0.6827296374313847,0.5990297672689784
0.6827296374313847,0.3252171491271384
0.6827296374313847,0.47904263351975584
