,R2_score
0,0.4376172688500073
1,-0.5253918206522741
2,0.4883635321501091
3,0.39458898999785585
4,0.4242644611422337
5,0.24406254997733878
6,0.3489906604902556
7,0.29067027077237695
8,0.4242113228388741
9,0.47465917437656646
10,0.24669358680931452
11,0.24491275480843278
12,0.2800683620738359
13,0.21433325648596024
14,0.30462099997919767
15,0.2732356815713538
16,0.48241789952822234
17,-0.12669324725283726
18,0.23450449240967863
19,0.4460664080604654
20,0.4105285575208354
21,0.4261771926782183
22,0.292094631923279
23,0.06647473712253149
24,0.29191486176025605
25,0.39816002807185924
26,0.32785742934765805
27,-0.262551074562825
28,0.1974859113568722
29,0.029449195197987055
30,0.27015384385505603
31,0.41292607530570113
32,0.4682675135793035
33,0.4225395891120769
34,0.3671507340359227
35,-0.17849534701716196
36,0.23227235475443808
37,0.2958489388567901
38,0.4881861643993163
39,0.29706896343466793
40,0.24012086764871732
41,0.335729658383347
42,0.16776679191943866
43,0.36866906850667935
44,0.2838059322607953
45,0.2369094134241847
46,0.3352267702508771
47,0.5311803971406075
48,0.43664945889075946
49,0.5337687756997032
50,-0.0010857394191667868
51,-0.20112234618980063
52,-0.15699096850716776
53,0.395344949530817
54,-0.35511497754867083
55,0.45770987418534526
56,0.4721588216508973
57,0.41070143908337997
58,0.2915794466503787
59,0.4499118723673541
60,0.31129887619094654
61,0.287197546373006
62,-0.03296699506036216
63,0.21158136204943545
64,0.1037954336527136
65,-0.15203900213849586
66,0.42712425010310984
67,0.29712646354710137
68,0.204282910413233
69,0.3760369559472523
70,-0.07316632359200415
71,-0.02236509345356419
72,0.4094042595633641
73,0.13324132327860339
74,0.5086732378995995
75,0.09535138233375562
76,0.2133765909375751
77,0.17996921839755808
78,0.16074683503329334
79,0.051490602956845266
80,0.4017858294344112
81,0.3856386952401166
82,0.23386117895463132
83,0.2503991764886192
84,0.35596372919592245
85,0.4029142615264306
86,0.18503188529078185
87,0.11333081358343866
88,0.23826159937617442
89,0.4423632618558895
90,0.3517418233883326
91,0.28862469023392245
92,0.44995284642992106
93,0.5293342282850251
94,0.3323982406403949
95,0.2688660763215759
96,0.42827243317900177
97,0.21320596094845434
98,0.4744648005741846
99,0.2961329897369749
