,R2_score
0,0.7735029643030458
1,0.5742670440912065
2,0.7259635249157244
3,0.7842989624314904
4,0.7140029399056835
5,0.7029007204253586
6,0.6401940834309714
7,0.7837556218388091
8,0.7606474201868698
9,0.5935281542328057
10,0.6872349844134706
11,0.655505684119194
12,0.6038883389990034
13,0.6976791153339899
14,0.6795831857006733
15,0.6725579627651224
16,0.7376788577072693
17,0.6212046903234023
18,0.8448479664249082
19,0.7399149768565438
20,0.789444266559442
21,0.7210992433009402
22,0.783342006761724
23,0.7274304686131214
24,0.6583816879586102
25,0.6789780495006346
26,0.7062616778789251
27,0.5705549657678322
28,0.5567661228597903
29,0.7677732776265691
30,0.7595289049687
31,0.6215095242159936
32,0.7443177392530502
33,0.8141400922676025
34,0.7211048851138575
35,0.6726458671054191
36,0.838388225682835
37,0.6983167919169594
38,0.6769922819351768
39,0.7317958296017165
40,0.7469716887524014
41,0.6956470124053125
42,0.656744216482394
43,0.7126299482328287
44,0.7182745685792953
45,0.7042713562129839
46,0.6960168213132402
47,0.7593439734584779
48,0.7108719235717105
49,0.5915880297617336
50,0.6404820075763072
51,0.7653850957554122
52,0.6629538660763676
53,0.6988980630266151
54,0.7203409100059044
55,0.7318839774006041
56,0.7116063536940564
57,0.7333703406506086
58,0.7894990666596803
59,0.7340297363039001
60,0.7483244168296571
61,0.7474886917701586
62,0.589601257058586
63,0.7225569652999657
64,0.7797558431780712
65,0.4999903380008137
66,0.7149170973258672
67,0.7245215633783819
68,0.7325230421201273
69,0.8379815115996898
70,0.4037517205201301
71,0.4032405284342674
72,0.6668433126233277
73,0.6507356950347449
74,0.7250950907681553
75,0.7272047679663656
76,0.7439454275355123
77,0.7204789952119293
78,0.6717299567146873
79,0.5554517080488242
80,0.7047857642334983
81,0.7056456973880165
82,0.6892133289182484
83,0.809059584384345
84,0.7201247546533985
85,0.7304924432852475
86,0.7192553778954557
87,0.7635361083193409
88,0.6450166917151353
89,0.7409128058518426
90,0.7230513078689353
91,0.7712646341258113
92,0.7568924824638387
93,0.7779732958355171
94,0.7039265759581963
95,0.6444980107948397
96,0.7653998199435128
97,0.6558294116478733
98,0.7223480733986642
99,0.6975771684484491
