,r2_all,mae_all,r2_lab,mae_lab,r2_unlab,mae_unlab
0,0.7492812180777244,6.575902933406131,0.9888023907183018,1.958769688537966,0.3790001280807441,11.193036178274301
1,0.8838226905665144,5.20711037235139,0.9843077888968871,2.4676882317655857,0.7285339824757417,7.946532512937194
2,0.8007898422556237,6.5411898256291146,0.982630521646442,2.0602372873141235,0.6468386941034724,11.022142363944106
3,0.8708309920216984,5.76194086268828,0.9840330400406386,2.1448786912041795,0.7541722396307637,9.379003034172378
4,0.6660344435694383,7.96278386510367,0.9917889368096381,1.463933447070207,0.392279675735559,14.461634283137132
5,0.8102739732677067,6.496305120107094,0.9846309899702187,1.8701142333548797,0.6830762056232107,11.12249600685931
6,0.785770296366512,6.272581490114682,0.9866172858068463,2.092227485515353,0.5651941528334048,10.45293549471401
7,0.7394697639677661,7.387827008614645,0.9877145224175514,1.8372824692304486,0.5595456010778337,12.938371547998841
8,0.8060211433655362,6.154988946574004,0.9828286908695033,1.8517532996946704,0.6433449997472345,10.458224593453338
9,0.8348836070490191,6.037767623507696,0.9823563805229887,2.3375187995443447,0.6560711374179911,9.738016447471045
10,0.8379511988523081,6.353954025969605,0.9793841887113892,2.362321355104469,0.6846733389629482,10.345586696834742
11,0.8176544148616043,5.967613496379093,0.9881806462688899,1.9950825386182764,0.6311880454043926,9.940144454139904
12,0.811065534808175,6.206185129245295,0.984366783713604,2.066689246206776,0.5667183162534404,10.34568101228381
13,0.80593800836551,6.280665542814736,0.9829367350391551,2.0751370047593225,0.6766535697565548,10.486194080870153
14,0.7600406784057996,6.735734834746941,0.9901382458780755,2.0068490265025356,0.19184986981659347,11.46462064299135
15,0.8538311771799227,5.137001922544129,0.9897163300939361,2.011539514311519,0.7099010531254881,8.262464330776739
16,0.8833121050695945,5.600868614584061,0.98515346375227,2.127044186674726,0.7793013649355643,9.074693042493394
17,0.824230654293179,5.927347937833932,0.9842318878103185,2.267555031706058,0.6568197336350327,9.587140843961807
18,0.8218930578526163,6.115951537756586,0.9832025196525649,2.316634058626841,0.6498355984643711,9.91526901688633
19,0.7769029095421301,6.363781722931431,0.9905700369084712,1.7833683753332554,0.4980281850796414,10.944195070529606
