,r2_all,mae_all,r2_lab,mae_lab,r2_unlab,mae_unlab
0,0.7913776366620913,6.16589886991777,0.991192231217711,1.773425885376226,0.48248347722412477,10.55837185445931
1,0.8780093889454792,5.689965766455404,0.9838920452604901,2.430192555383606,0.7143901396708595,8.949738977527206
2,0.7916448068186874,6.460648566154054,0.9844652258985173,1.9848390637024762,0.6284845195159322,10.936458068605635
3,0.9022259597717918,5.074167200178078,0.983264461605749,2.243174744089879,0.8187128284426906,7.905159656266275
4,0.7096578369672366,7.201671324022975,0.9895902059112018,1.602653384620844,0.47440162496690197,12.800689263425104
5,0.7864774026941946,6.240089156379266,0.9872587527649751,1.8019846870293612,0.6401185697983683,10.678193625729168
6,0.7802434495364297,6.11251540616696,0.9924612841074961,1.5062071726077872,0.5471809948564661,10.718823639726136
7,0.7683566899884691,6.626637100277882,0.9893801763519193,1.6455368477602357,0.6081739273232593,11.60773735279553
8,0.8358068794232776,5.645109167284099,0.9860630657977653,2.0892971955354054,0.6975693080264953,9.200921139032795
9,0.8168404940585271,5.94371775067462,0.9890712831098354,1.7628241658812422,0.608030434285435,10.124611335467995
10,0.8179293729108339,5.84414650340918,0.9882733367247718,1.8255251155578378,0.6333417872923233,9.862767891260527
11,0.8312290495075969,5.7864856465627925,0.9890434515597033,1.8745620786239445,0.6586626499771442,9.698409214501643
12,0.7833143593871208,6.715324011397332,0.9894503612230366,1.8745942695540452,0.4929830156268563,11.556053753240615
13,0.8338007379730861,5.5528001813761705,0.9861404231601458,1.8837785708622246,0.7225375475952942,9.221821791890118
14,0.7898188732843416,6.197287328650287,0.99112232603794,1.9286167947413,0.2926781758012452,10.465957862559273
15,0.8419313303322318,5.1810647159221075,0.983558681492014,2.2663358727932503,0.691831630257891,8.095793559050968
16,0.8672419283596022,5.691314415660052,0.9781389465205159,2.6082329424613175,0.7539726040082556,8.774395888858788
17,0.8491383878274127,5.649248503566993,0.9833250592414902,2.2178412212259833,0.7086365524891913,9.080655785908004
18,0.853590372321088,5.255869430478741,0.9907706568434801,1.774733858824911,0.7072899153700534,8.73700500213257
19,0.7927475745381554,6.272267993022109,0.9902819702498928,1.681425278550311,0.5349282428885576,10.863110707493906
20,0.8449254459831074,5.671166890666629,0.9868924370770523,1.9513534187566928,0.7043661299248498,9.390980362576563
21,0.8673846580898202,5.4234624673371545,0.982397433311219,2.227469624157996,0.7320653716212759,8.619455310516312
22,0.8595698253033031,5.564738594584627,0.983193064250532,2.1904173002999827,0.7677505287498546,8.93905988886927
23,0.7464617535682818,6.93046468951232,0.9895245962957347,2.075640645842466,0.2582872024150945,11.785288733182176
24,0.8158395217785792,5.334531232905115,0.9896199494259684,1.9897886127909659,0.5695122528886116,8.679273853019263
25,0.8365810898346517,5.882203831721849,0.981261599222113,2.284384832964813,0.7114602073636227,9.480022830478884
26,0.7881508438963801,6.29586913512138,0.9895682223372555,1.5783181678772558,0.6332352222972433,11.013420102365503
27,0.7965242398450044,5.8826983291361294,0.9864667543240215,1.8030135588962577,0.6720771105857422,9.962383099376005
28,0.8152241975176622,5.909339647785792,0.9869675523195747,1.9475328817412123,0.6849210984548137,9.871146413830374
29,0.8741061638365459,5.3535442659169075,0.9833942705094847,2.2813013753578417,0.6986949465066631,8.42578715647597
30,0.8193603213592201,5.930650341796092,0.9860903297218595,2.107461665000254,0.6347582885481486,9.753839018591929
31,0.7853739691508115,6.588655684218061,0.9864574562974928,1.8579335384850786,0.5790381638876047,11.319377829951042
32,0.7531948295345033,6.813422994391209,0.9912404270357275,1.7336098700328666,0.46925180744693706,11.893236118749549
