,r2_train,r2_test
0,0.6781353406558435,0.5021150744256377
1,0.6760425230489209,0.433256022376576
2,0.6733093923193094,0.4400000002426837
3,0.6714660591905499,0.46993149055485794
4,0.6686805457473867,0.49904003256787544
5,0.6772311780734985,0.3606461456644444
6,0.6762260139462546,0.4105486734382119
7,0.6727322474398634,0.4105652548863229
8,0.6800426468079914,0.3945252113691663
9,0.6795994529421205,0.4105946068904138
10,0.6751164331151118,0.4778638150833453
11,0.6718786197514766,0.5072203989279538
12,0.6727273526461985,0.560781824046003
13,0.6752387687267511,0.5084490249698179
14,0.6760512885179922,0.4546425289919882
15,0.6739371059615888,0.5214657742982589
16,0.6724249010468225,0.5274562300699518
17,0.6721763614387493,0.48422774928025725
18,0.6732521997054498,0.4967604945929668
19,0.6752335579112975,0.46877554268054356
20,0.6782549715527633,0.43874017930613873
21,0.6758627242809845,0.4693402456446425
22,0.6724706650255503,0.4244837534223197
23,0.6769005771706857,0.5199592860970861
24,0.6741351681156635,0.4635757088481075
25,0.6699001626031595,0.5283817935383459
26,0.9945364879368896,0.6501301954521945
27,0.6717083988000719,0.4764720643186461
28,0.6749002320903104,0.4734813560498192
29,0.9763707596202172,0.5299410630281446
30,0.6721281087312142,0.4580911831858786
31,0.679344197270711,0.39289550439440857
32,0.6738916520166245,0.42528393910632356
33,0.6700372120977807,0.5968137767134318
34,0.6751968981458707,0.5253652193786392
35,0.6738761155520265,0.44895276752547164
36,0.673319265051183,0.5357330649203647
37,0.6759852583979045,0.4147462862661847
38,0.6724733021139004,0.5323054250753214
39,0.6710989407339756,0.4637080027481979
40,0.6681180002984728,0.5208661188363327
41,0.6711520315405546,0.5377368761213572
42,0.6754373868694732,0.3956134516975094
43,0.6679791002018489,0.46906900211963176
44,0.67681756123285,0.5028248475722554
45,0.6724669179478899,0.4825389612134199
46,0.6754622432220567,0.44586796284057284
47,0.6694348938288124,0.5334004970668922
48,0.674016360335907,0.5155249920783442
49,0.6787279609556716,0.5225685488970343
50,0.989461363989498,0.4497781205374475
51,0.6692130251515054,0.524460404500329
52,0.6797735296198821,0.5341910424304295
53,0.6769637922084264,0.37856315440347266
54,0.6735873314309703,0.42715067624075387
55,0.9854999951832634,0.6794417317971466
56,0.6730426929410633,0.5247163904067659
57,0.6783432279625345,0.44667249207268933
58,0.6716231048049593,0.5658295680486056
59,0.6742251097000724,0.49345922511435714
60,0.6769361538806937,0.526827832835686
61,0.6789131593991791,0.36741319165712727
62,0.6785450852260426,0.440348893694158
63,0.9950395121602705,0.5224663158842652
64,0.9943371033911333,0.5864546230826532
65,0.994053329231579,0.7068672257113664
66,0.6714745467445428,0.5046354410325677
67,0.6731460221892683,0.4968826562569564
68,0.6777879486378667,0.45289614327570815
69,0.6741929783843563,0.43406653042120946
70,0.6823228624185409,0.4278553505045426
71,0.993864093965124,0.6278321422315756
72,0.6699161621429537,0.47182885400908003
73,0.6784952297084682,0.36038079661206845
74,0.6743148726959423,0.5296886659486846
75,0.6733208421754171,0.39371621989242434
76,0.6772910605959714,0.48363241338225804
77,0.6782503675224382,0.4618647869992595
78,0.6717468804868494,0.4661317684939478
79,0.6787721279035019,0.39624608416087004
80,0.6759174504467382,0.4176423918325399
81,0.6776246237359598,0.3997325220074921
82,0.6732365357242317,0.42049166951021233
83,0.67333751284219,0.5023407925958587
84,0.6734805218045516,0.5111153219084266
85,0.9974771492953668,0.5926414719761814
86,0.6779691701453538,0.44068658831155205
87,0.6824308357352683,0.3787672072318954
88,0.6746700808037309,0.48700659110613886
89,0.6711826127726455,0.48579469910418493
90,0.6784917758594343,0.4859308756837205
91,0.676797754092169,0.5021314110231931
92,0.6750164308569373,0.3895466831471808
93,0.6727551722560329,0.5079693982740385
94,0.669234786214704,0.5082230340148466
95,0.6690293372433015,0.5355453085081808
96,0.6764260384509919,0.462990706575486
97,0.6697790971691209,0.4224340269398079
98,0.6675762836530903,0.48478203659282326
99,0.6772781521299123,0.47311856412282316
