r2_train,r2_test
0.5434680567698045,0.020637314313690203
0.5361439577588683,0.22611974244475475
0.5377384820015128,0.36915161242649175
0.5378506891967287,0.31913984609197554
0.5421425622310658,0.2511786027912136
0.5314042731844675,0.5026040146707427
0.5413969489012603,0.23341002292346635
0.5386087864581057,0.3445708279681803
0.5440650978471009,0.1483677041206568
0.5429655593194991,0.1774916996148257
0.5458454981574716,0.08305395924596026
0.5335070540422993,0.39993507155692865
0.5332840910313041,0.3338577481154632
0.5391334462532549,0.32771145878314845
0.5375797226455812,-0.0695858871972792
0.5296991147584509,0.47969703379467155
0.5311143845206812,0.42675539639007665
0.526554674617157,0.5327405524729056
0.5423107633414119,0.18684475118935173
0.5421458154171958,0.17431548421289778
0.5402245261338736,0.288446074712716
0.5308402588186588,0.4662276564715552
0.5359552087360093,0.30682134293257235
0.5380960115854229,-0.18624308766210063
0.535315435620913,0.3097054850334162
0.5318221450917352,0.4570288598434168
0.5363098694651518,0.41024644625402096
0.5387797973060175,0.31856616852774544
0.5333890407586934,0.4368334440404883
0.5344014832759698,0.2482554954516375
0.5324206020976672,0.43434199303094223
0.5402150208407749,0.25722891040472806
0.5400256059993546,0.25248592226956734
0.5352463101407748,0.3281216450007698
0.5354578735606257,0.383923645400142
0.5427166148952195,0.2837546910530384
0.5315964627906014,0.44107745677584875
0.5391280372427509,0.338497639923533
0.5382420114665625,0.2762610603744362
0.5337844021154243,0.401453721313636
0.5287560166904561,0.543758788623639
0.5304066714113198,0.5095007231423893
0.5372572943712473,0.3844005646628037
0.5323080806495037,0.48536489598126853
0.5387120868772299,0.2624658638929379
0.5367120057224658,0.31839960298291803
0.5395350327767552,0.3192941043048083
0.5360464341500726,0.2062658731761423
0.5396266573836921,0.23282888482272146
0.5352015304076516,0.37607822117661316
0.5334875408518458,0.2774237474555198
0.5362988133783535,0.379168779378776
0.5313265499443989,0.4173012532673972
0.5378899181738238,0.30846510628670665
0.531236780504556,0.41305466693133286
0.5351444423965536,0.2842433544308518
0.5352398990643601,-0.006592861323444277
0.5373905791490403,0.3743990707874971
0.5423156581068458,0.21936786758467763
0.5361159960328099,0.37798466838306755
0.5316811247104576,0.39055298708529507
0.5399487717615518,0.32438212720068105
0.5339688936875028,0.26788177135734026
0.5333032026091311,0.3910858906706274
0.5317061783585917,0.12257716629034487
0.5386333559120735,0.3108550172838742
0.5323976665981698,0.4532074775827042
0.53865794588533,0.36702671892854877
0.539279471666477,0.2438867299508174
0.5389334646047884,0.28197568105243587
0.539764439197485,0.2729544321914501
0.5395334060834288,0.13328449864017122
0.5400687685982113,0.2722283118801123
0.5384745661995842,0.27383830333622194
0.5402585330464256,0.26635097066256175
0.5339236932325494,0.45096729349170084
0.5355455052572917,0.3539258703182595
0.5411097589415079,0.15001549490598376
0.533237856023904,0.33431205283556553
0.5379909865929542,0.3361586452595138
0.5383084479379681,0.28299473963368416
0.5417974939597741,0.06520789220975476
0.5344618953650229,0.4352167295139021
0.53780688478886,0.3590909051220076
0.5360144144465644,0.38053269747379215
0.5388160103634517,0.10993374106735898
0.5294822131044254,0.5231166614673122
0.5369785633650277,0.3487407214552741
0.5393155085689842,0.28591520353998945
0.5390703604829248,0.3150183568568894
0.5395432275263031,0.15165863934975443
0.5403487400931823,0.2639136596029714
0.5389507267739311,0.28435603499206474
0.5332858675253795,0.4439309706129556
0.5430983106031921,0.26130755817640394
0.5276900198156133,0.47388133138097444
0.5394541566409582,0.2415687121867126
0.5328865056484788,0.4949692754270033
0.5359333678521996,0.3513256010389837
0.5327566445110306,0.4650458826899405
