r2_train,r2_test
0.6033231939833044,0.21978776840455416
0.587649091085058,0.47654666739804497
0.5808859993613716,0.45968389591840153
0.5746488618732022,0.46622104155463984
0.9914463875931803,0.2717567508621831
0.5769864321755356,0.52116348940932
0.5826029096114276,0.3156975347835257
0.5792384747775949,0.4345304720884746
0.5759318790102403,0.47917327594281056
0.5972432036755513,0.3472188301297995
0.5803225939734766,0.3746897997008426
0.5952255087035172,0.41747907625493996
0.5985377248262844,0.3119687348227448
0.5770004929083955,0.47432416899515384
0.599548526795294,-0.04887693959071426
0.5965613419746578,0.4617368841811529
0.5907395352210185,0.5152222817965875
0.5936441387150322,0.4224812090839011
0.581756941279101,0.33032137456308397
0.6002909008496258,0.33650817395870847
0.5793687106823089,0.40524508106908186
0.5936224507820802,0.43701518524013516
0.5847952626274049,0.5743365709754693
0.5994144693814663,0.04201106060000559
0.5974719095794072,0.33757125544688005
0.5923759103654685,0.4806209813747885
0.5960602400735825,0.4456288121308353
0.9912552473140623,0.5036240314865719
0.5769086194650925,0.47646242232706826
0.5782999206885938,0.32471111193433844
0.5773221923738117,0.4540317028725963
0.592674949661262,0.43016002917479834
0.5844988772273817,0.2759761376257096
0.5909866632801376,0.5083490140314357
0.5913924863011184,0.454786677894394
0.6004676021922564,0.38630903489721435
0.5727631398723214,0.4871966398529186
0.5772457246734697,0.4617100845463077
0.5740339576803273,0.4792041643677466
0.5920544991012909,0.4408515442166575
0.5749007668332787,0.5529622258832352
0.5904990924873857,0.5121875977227359
0.5894576840648933,0.4813573951402884
0.5791128137007646,0.5210149222233612
0.5903303575279049,0.44440464837737903
0.5971232758548115,0.35334533366917653
0.5974179371886021,0.4984911120304095
0.5798689521885894,0.2909491527351413
0.5810552696780487,0.3995877812680053
0.592867964834475,0.4687269038366265
0.5909679560244536,0.3622441587510322
0.5907834672343946,0.5094351827600283
0.5931197476899266,0.39791984309848627
0.5771176421188595,0.3970294142191151
0.5728721414438505,0.530799210291808
0.5956251833324595,0.4460401897936884
0.5800728130406233,0.270506095802017
0.5933511013230601,0.47688427674086475
0.6004733951127053,0.42168398127750883
0.5945735177341027,0.43949989447477256
0.5929443554375041,0.39759847489340494
0.5755036090063357,0.5501917382441168
0.5909221351053626,0.402624557002461
0.5977333374999041,0.31047955113463255
0.5725413527564962,0.3781158495913133
0.5760231260475674,0.46440718906582523
0.5980129073534401,0.44796059913687647
0.5921860057822752,0.5177373400376305
0.5770058667210165,0.434802602406939
0.5734846810305025,0.5121130198935813
0.5966121158874682,0.3480586671267737
0.5896346232890937,0.32497709179841006
0.9975408063208066,0.19992987520561023
0.5779000442897728,0.40620807441625306
0.6031231930358285,0.3669796155241407
0.576111214891625,0.5077359841774142
0.5951181839226662,0.39046750250142237
0.5932453001458444,0.28425096610918277
0.5928787439587103,0.42825391373806987
0.5790925943322288,0.4234787152532119
0.5730995738583035,0.5467907224741939
0.6057804250805505,0.18598255595939006
0.5932676413036562,0.5392482627053848
0.5732257369620601,0.5373777158000401
0.5874066876863556,0.5482552014825113
0.5849825332503031,0.13794562405954602
0.5900142488781385,0.5487298624205542
0.5936936525657621,0.45995132994194043
0.588559401158945,0.494247089779159
0.5731359814997529,0.534418403416812
0.5826292868024212,0.2586198666791877
0.5770563250338423,0.48622257295428295
0.576969949627841,0.49506810348863983
0.5906233793833607,0.47230790796226063
0.5940016780999544,0.47172273341817184
0.5918148425828724,0.4865512881858923
0.5763516530431457,0.40853601195506184
0.5764919160345505,0.5580582876862944
0.5932652490438723,0.4445424924889674
0.5919803110511854,0.4911876498070825
