r2_train,r2_test
0.620111602487088,0.12231266634870286
0.7248223418153348,0.44510731984864693
0.7285206752012605,0.5120064814516279
0.931926218833902,0.023478716979959957
0.7373124493559047,0.2903054511092319
0.6509931381384066,0.3816826400523544
0.9085374758825026,0.1843235084041347
0.7338831291020284,0.4202806271172713
0.653365895058188,0.36933610667805217
0.7353030308770918,0.25137876567519113
0.7370122947960462,0.2589026013573569
0.731710670199506,0.42961138018825085
0.7316894991348869,0.2046817552816922
0.7305831664347153,0.4182345497381411
0.9310812451481099,-0.9141511207688631
0.730666963334925,0.39737109512207647
0.7255633296706611,0.4663196386290107
0.732163105410985,0.2608138010033604
0.7359640140073301,0.2913958394669264
0.6537466020086613,0.2823528639267261
0.7313122470383489,0.3520386225945862
0.9291573304153717,0.05256614574632912
0.9311279652343215,0.281491095964886
0.6524305546625903,-0.04452715139798635
0.9323991037891035,0.029628325992193782
0.7299244723617581,0.36984735308001593
0.6518616586421498,0.4309345599509393
0.7349941132112047,0.4037533284185203
0.7305151149599467,0.3934474564692433
0.7313209199343967,0.2484561006198145
0.9303553228520507,0.22052964258300056
0.7299766652351258,0.36059381943488533
0.7384078375802259,0.18556824289925278
0.734713623563763,0.36929734528375546
0.7328042106377832,0.3534945807623866
0.6563453455807249,0.3368792418868627
0.7284958219450401,0.43562376835285166
0.7311283367901698,0.43125454942015296
0.6492839654611506,0.3880565423989757
0.649446351412621,0.4165319466876364
0.6491119782115473,0.4372968119957219
0.73416520500199,0.41173310676785324
0.7320326095482086,0.33115953116114016
0.6488715213460183,0.4894297117839542
0.6491358119846565,0.36886396328960525
0.6531758028565101,0.34057315745306205
0.7354397196358383,0.38506657175978753
0.9314704665777992,-0.07387510435010025
0.650921049929988,0.31495425658531584
0.7324944868349108,0.3921396102818543
0.6490575072647284,0.28643838919581377
0.7334088486422268,0.3734068626667494
0.7299990741191054,0.37656035821029765
0.729198832565249,0.42269554501614803
0.7244499885403699,0.48038117424450255
0.6499164771036252,0.3584348497643256
0.7313144845320135,0.11938988433718523
0.9173987461922686,0.21695850364775593
0.7356703641085238,0.353401342789042
0.731621886462283,0.39992626690662947
0.7270029776548574,0.3668281386819866
0.6512284760653393,0.44161766839512473
0.6485090909194516,0.22746799227699233
0.7344933114512704,0.2167227616412818
0.9312261541150195,-0.20699787567028327
0.6517914909118154,0.3972874148083282
0.6532430498257642,0.3707095512505739
0.6524812952977146,0.44033114253773986
0.7362129969274287,0.3412501452504111
0.6482145670303856,0.44155364598563995
0.732215417394439,0.2730635342526656
0.7341459059887006,0.07895693455840846
0.6560899376400022,0.3017903411069428
0.650358107787734,0.32985760370848893
0.7379584350102386,0.28352849944659364
0.6467122860559438,0.49062272221824654
0.7309053154660257,0.35640233920548203
0.9352838802774761,0.10668901745450987
0.7310103739507867,0.4268277658332912
0.728681929382941,0.3572768287003414
0.7297729101822131,0.42712908536422245
0.735117672672416,0.18391485615063918
0.7298305722652185,0.5139453210731924
0.728775713442452,0.44799473611750973
0.7263580107771257,0.3668056060911541
0.6569961743118073,0.12141707964253245
0.728149055013189,0.4867089309039577
0.7272510356111341,0.4045827257407385
0.7308831132067124,0.42249842088030765
0.7304534287040936,0.4318372491421919
0.7338667582666407,0.22241627812870324
0.6111819689606759,0.5004932022605435
0.7304431607129087,0.3718961614665156
0.7353973884221632,0.3749403599787464
0.7338417460891726,0.43415943963212134
0.7340883980302743,0.2812795760600749
0.7334539511862601,0.2667867968222908
0.7311527560681438,0.4176660958029098
0.730250142070043,0.42447742094408947
0.7331708907356973,0.3478602123125697
