,r2_train,r2_test
0,0.7323937012705926,0.37918499255420146
1,0.7083378422553772,0.3507892598656013
2,0.7274455224136667,0.3980851605400655
3,0.7034640547664701,0.47735687903204627
4,0.7288285483142453,0.3710002611798202
5,0.8509081082331221,0.34418944207251345
6,0.7337288652870683,0.34159913582621937
7,0.7296724158442045,0.3186979449448466
8,0.7165604966549903,0.46039095624804205
9,0.719624840772815,0.3808169338463798
10,0.7271341647503233,0.27616776702323853
11,0.7206199487891725,0.3897382033509281
12,0.719657194965743,0.4464525261389911
13,0.7128858623056098,0.4144500535216442
14,0.7273019337673703,0.32218347266268565
15,0.7069618605436542,0.523390559058328
16,0.712785082884628,0.4969362363588282
17,0.7162427503332484,0.40813257718080054
18,0.7328898116225002,0.3653859504157114
19,0.7271302035890475,0.37769311482671064
20,0.7315995950028764,0.23237173760023233
21,0.7342614059139064,0.3201907419305372
22,0.7113133405883957,0.4981052387842875
23,0.7264751948396007,0.42223266828334893
24,0.7339628266481953,0.311542567605279
25,0.7159805219428905,0.4675104344677077
26,0.7298215508404822,0.37894366104447086
27,0.7248988586967786,0.39271004328872117
28,0.7094698882939605,0.41009074001703805
29,0.7137885746812822,0.3895089396231457
30,0.7221844044165606,0.4127869411091982
31,0.7357598348010024,0.3156878623284197
32,0.7320448622774764,0.3616386567089537
33,0.7141453971917944,0.4914012990654063
34,0.721816170431645,0.42125180512822913
35,0.7344654930072927,0.3357284290981978
36,0.7133439645652525,0.4720187755227344
37,0.7158384783868685,0.387298563405053
38,0.8382417320624425,0.48024645160692336
39,0.7333856242789234,0.3442053745879904
40,0.7104243267357793,0.509600345604027
41,0.711780263341719,0.5013686012675879
42,0.7192686138804882,0.4405463968690373
43,0.712971649938358,0.4977140878032964
44,0.7225138641301182,0.37506768092842613
45,0.8510332809624392,0.3593337622326658
46,0.7197191650331439,0.4114647824688703
47,0.7184865842769836,0.3761702484833632
48,0.7087597135016706,0.49444002315226054
49,0.7335140703455238,0.3590846190151813
50,0.7177666925611288,0.4230206866431073
51,0.7218044884466466,0.34227251532048886
52,0.7223311534382789,0.19168725878168247
53,0.7256328022767538,0.43443331088854553
54,0.7162962791086824,0.43687037948059415
55,0.7197737202216112,0.4605748771053867
56,0.7134202726550543,0.4331950269522705
57,0.7222818317935702,0.38220664408725835
58,0.7181460083724737,0.4427478654512693
59,0.71633809316633,0.43128402883039596
60,0.7193003191144209,0.4319608412442527
61,0.8432156803735019,0.38551721359306634
62,0.7185246009679332,0.37779820371674533
63,0.7121858731508615,0.38204008502964704
64,0.712769729381208,0.4870432966223659
65,0.7045955387029528,0.4418182662338802
66,0.7161437022532018,0.4571447615671018
67,0.7223052295412805,0.3902765449196355
68,0.7154841046088811,0.37114521372623877
69,0.7039372809649372,0.5197571120776316
70,0.7327239675208942,0.2049767756269929
71,0.7163129143036576,0.4010679199556708
72,0.7282390812669671,0.38649839280093057
73,0.8482775365551589,0.402443573291451
74,0.723050464841451,0.4202618464518436
75,0.7172531873111387,0.3764773726804552
76,0.7338996889109793,0.34214354859692653
77,0.7248601286282886,0.3618669215598531
78,0.7250135586267445,0.37876620775623104
79,0.7178993087319931,0.4583321754260187
80,0.7170426116428231,0.3678963078733988
81,0.7281755819498809,0.35973842690266467
82,0.7151814920097663,0.43833320782865126
83,0.7175093762166451,0.37541278297617675
84,0.7211097195195637,0.41162155854906635
85,0.7227731155208363,0.40723743812901547
86,0.7150262841457243,0.42675358282855036
87,0.7313839606833787,0.31172495272638145
88,0.7220305687246398,0.3702771079208981
89,0.72946250431332,0.3452419872674165
90,0.8441365788094499,0.47628460588447774
91,0.7187964194752785,0.46784415316176164
92,0.7312415288572938,0.32443483604274403
93,0.71184914151824,0.5357402862701467
94,0.7144286963431341,0.41195321887963365
95,0.7203587849607054,0.3937856319464931
96,0.7216269515096242,0.3537628135373293
97,0.8465192688184123,0.47276798064149683
98,0.7130464487526504,0.3961118515792248
99,0.7188612886192809,0.45682452015960917
