r2_train,r2_test
0.7065785851907183,-0.18527730571790046
0.7065785851907183,0.34125729160493357
0.7065785851907183,0.23729631212227698
0.7065785851907183,0.3130909208866869
0.7065785851907183,0.0662750133123059
0.7065785851907183,0.5157968445702144
0.7065785851907183,0.07889844670564994
0.7065785851907183,0.313606946787669
0.7065785851907183,0.31521861120525196
0.7065785851907183,0.17074877529319155
0.7065785851907183,0.2317083522792348
0.7065785851907183,0.2626099724631219
0.7065785851907183,0.14727510689723222
0.7065785851907183,0.37781459178012844
0.7065785851907183,-0.31363146455826474
0.7065785851907183,0.2932705621439924
0.7065785851907183,0.47634621580870906
0.7065785851907183,0.33814785923406254
0.7065785851907183,0.1917491042384123
0.7065785851907183,0.06345700595741732
0.7065785851907183,0.3355565143609056
0.7065785851907183,0.23286112600551723
0.7065785851907183,0.5690577264460903
0.7065785851907183,-0.3115402305715065
0.7065785851907183,0.21590801311407737
0.7065785851907183,0.41999892163070496
0.7065785851907183,0.28806904309998616
0.7065785851907183,0.33195279348570284
0.7065785851907183,0.40157910709681177
0.7065785851907183,0.2420360387670062
0.7065785851907183,0.3699009130806793
0.7065785851907183,0.2729806255160159
0.7065785851907183,-0.05650963229419381
0.7065785851907183,0.37178955520479384
0.7065785851907183,0.35629329625550243
0.7065785851907183,0.26252173853710825
0.7065785851907183,0.47822447370852705
0.7065785851907183,0.3572303670915056
0.7065785851907183,0.3458324182409497
0.7065785851907183,0.2942288984604132
0.7065785851907183,0.5195944972979896
0.7065785851907183,0.3846577307376077
0.7065785851907183,0.3254632903360192
0.7065785851907183,0.3456098898036535
0.7065785851907183,0.3007181699516309
0.7065785851907183,0.1590538237199992
0.7065785851907183,0.43151972467967514
0.7065785851907183,0.019281731589207207
0.7065785851907183,0.22265476498490377
0.7065785851907183,0.4110099226778344
0.7065785851907183,0.13227535234763466
0.7065785851907183,0.5138948869708532
0.7065785851907183,0.29171407748721256
0.7065785851907183,0.3059511355859401
0.7065785851907183,0.6056705592953694
0.7065785851907183,0.2319677027955167
0.7065785851907183,0.13647103910425717
0.7065785851907183,0.40989951090756227
0.7065785851907183,0.19974968775762636
0.7065785851907183,0.2090902649320766
0.7065785851907183,0.29763782245355286
0.7065785851907183,0.433506166097381
0.7065785851907183,0.34342841025144843
0.7065785851907183,0.11549654640194251
0.7065785851907183,0.22662217700893672
0.7065785851907183,0.4247251051434504
0.7065785851907183,0.363228118933255
0.7065785851907183,0.362951918119958
0.7065785851907183,0.18597896006375414
0.7065785851907183,0.36429708787348125
0.7065785851907183,0.1746776885761312
0.7065785851907183,0.22104300512534036
0.7065785851907183,0.11005448959854391
0.7065785851907183,0.29723937709694304
0.7065785851907183,0.11758920076308021
0.7065785851907183,0.39460486290083985
0.7065785851907183,0.24449643258260856
0.7065785851907183,0.09554268956836942
0.7065785851907183,0.22119378350961227
0.7065785851907183,0.28045112061982147
0.7065785851907183,0.5217098485597506
0.7065785851907183,-0.202146460524383
0.7065785851907183,0.5005152600800086
0.7065785851907183,0.4969548036924162
0.7065785851907183,0.4909138779006692
0.7065785851907183,-0.1456901057408575
0.7065785851907183,0.5323548499649419
0.7065785851907183,0.2594195000721098
0.7065785851907183,0.32655473416283454
0.7065785851907183,0.49647291953420525
0.7065785851907183,0.013810008362179604
0.7065785851907183,0.28157889113203904
0.7065785851907183,0.384827195306202
0.7065785851907183,0.2989472409669449
0.7065785851907183,0.3243623641118544
0.7065785851907183,0.4356976763001009
0.7065785851907183,0.2175231784161239
0.7065785851907183,0.5131444267101237
0.7065785851907183,0.24230552896788027
0.7065785851907183,0.3739243474049547
