Name,ID,mordred_0,mordred_1,mordred_2,mordred_3,mordred_4,mordred_5,mordred_6,mordred_7,mordred_8,Yield
4CzIPN,OPS1,23.49173841113581,-13.47359805422498,-1.6250761705695072,-14.17428472899087,-1.541972761273493,-2.4634371181988564,-2.263997345367126,-3.252854395839825,-3.7493090720252393,74
4tBuCzIPN,OPS2,60.51329903422908,23.604916389899785,10.712096622172162,-10.25982543712424,4.212249628977361,0.705574750530924,-13.931979217644797,-0.7541021694535992,1.73604263614051,47
4MeCzIPN,OPS3,32.472394808020624,-2.42078634436831,4.028010375322741,-13.59671018720154,0.0669603928973936,-3.848336519227889,-3.903321636089248,-3.20537292070912,-1.8350608185340405,37
4BrCzIPN,OPS4,34.533288090491304,-28.646686354747224,5.808387811612968,6.262193907516988,22.849831299705617,-14.434874757287927,-2.6819833539531905,-5.708893694284138,-1.4792682851162116,55
4OMeCzIPN,OPS5,37.53851181468399,-12.271944413156907,13.292789020596407,-6.343567050589804,-8.831135041141424,1.6818376356624911,2.5346833418303643,-14.655770615789578,17.523640296433175,0
4PhCzIPN,OPS6,61.65631153932264,-7.0832171154736425,-6.626979323008892,-12.41463069784414,3.222727801252029,11.375575886113603,0.7538483855506879,-6.358333922297549,-0.5214576042577317,22
4DPAIPN,OPS7,20.91820056769029,-5.545183427719213,-5.607144020011134,-2.845534519136298,-8.336980704550845,-3.7754119728018423,6.289029109237475,12.187157580532237,0.280937422625827,74
4tBuDPAIPN,OPS8,56.850124390535385,29.78845116908676,6.930022295771306,3.7219638926538954,5.605451481819721,5.65386711176591,-10.89741312629604,8.091390699127441,5.973537922986626,17
4MeDPAIPN,OPS9,30.52083465090914,5.125198590560368,0.8629727922723152,-0.1356485897325497,-5.61419496217484,-5.077263107540521,3.187904163330366,9.062603321139589,2.910738690325054,29
4FDPAIPN,OPS10,25.78239576667261,-18.197619127029487,13.863213503292602,12.987017361343758,-14.694445853509976,10.564552446698626,6.212030226957285,6.342251028337056,7.926973158115345,71
4ClDPAIPN,OPS11,27.412723341511988,-15.421381355228313,3.110434317911886,11.032290341492455,2.5061350052740385,-4.5271814852347845,5.560492198248026,7.062225257037943,6.26671509594448,78
4BrDPAIPN,OPS12,31.4892220351891,-19.431323178416687,2.5265354770838475,19.13102438661476,18.409948384202806,-14.427401856251388,5.611278853527834,7.311671197437191,4.478823113984627,74
3CzClIPN,OPS13,11.517602773790104,-14.10784794086101,-0.0336574453164504,-10.819150522185293,-1.4320806323592974,-4.902620509301421,-3.7116290227521658,-1.665625110438956,-4.495798549916497,75
3tBuCzClIPN,OPS14,40.6908037403226,18.969184917311644,10.14157130111962,-7.44079110036757,1.709576913263088,-4.449762917767993,-11.086024169723132,0.8198550113648588,-0.5473166261073807,49
3OMeCzClIPN,OPS15,22.601664846555167,-12.480326167179935,12.721152186257443,-4.246792411098033,-8.39110831577489,-2.36244305759722,1.0557923560834075,-11.355878632418737,12.91144646814797,0
4CzPN,OPS16,23.61494008011148,-13.25114569027776,-1.4519551119282896,-13.81621469869788,-1.860862283359988,-2.6101260762776244,-1.4026312614262055,-3.57136056369289,-2.979373498495953,58
4DPAPN,OPS17,20.863534890220816,-5.671391496317651,-5.356388883444333,-2.5712309069187578,-8.834818865472323,-4.023248322752963,7.455518102000799,11.948910897200047,1.0436384953465447,6
4CzTPN,OPS18,23.19715797957189,-13.586372245814848,-1.7217013740587732,-13.979823167152947,-2.250494354849119,-2.342682003998143,-1.702469924820171,-3.2118349851449537,-3.158378144814769,13
4DPATPN,OPS19,20.6441057495631,-5.960567777759493,-5.720965096520999,-2.690196866942848,-9.1078093920355,-3.5886742657477484,6.858923811959029,12.233634403748573,0.8883395803222531,2
1CzTRZ,OPS20,-7.528073098990538,-2.9977496518320628,-5.859561419448681,-3.82707233499715,-1.266883642908459,2.0451502179658108,3.217907779397819,-2.8106396729218384,-5.010432090594055,1
1tBuCzTRZ,OPS21,4.974011619671198,12.306089495581528,1.2575455424052544,-0.8548629191900852,-2.5347921167024494,-3.6121845698158688,0.854847902575147,-1.8542655892475477,-5.957709749923732,6
1DPATRZ,OPS22,-8.274947716047759,0.0546202666483894,-7.762903775075486,0.9676967320455314,-3.254126782532863,2.2495464721612177,4.836296656872426,1.2672824594519234,-3.327403181590608,34
1tBuDPATRZ,OPS23,3.918755866860109,15.271278803309102,-0.6134764684424223,5.105583693464959,-0.9741353578556876,-0.5841021527824195,0.1049703529988599,-0.3367334547021988,-3.75128897692948,39
1ClDPATRZ,OPS24,-5.6015942001516805,-4.191259322566798,-3.674520944753567,7.765398019236924,0.6416690651574994,0.3362632458913943,3.5173118910999897,-1.6617162873124836,-2.706018502787151,11
1BrDPATRZ,OPS25,-4.176784855585738,-6.06974889795366,-3.590258071090409,11.40803227240285,7.13555691624568,-3.953787389852351,3.799594319705048,-2.0803130995148877,-3.9560682557270095,24
1OMeDPATRZ,OPS26,-3.571459873441831,-0.1680737281166332,-1.071200673778569,6.11045324083907,-6.592145614625943,2.2853035047697,4.853949054197157,-5.920206136634497,3.112662685459776,12
1PhDPATRZ,OPS27,2.5772533227690437,1.2843844517536394,-9.512825467517525,2.023439396130712,-0.4165466697004201,6.394210259718387,4.732556667933877,-1.19590782903292,-2.964087378884284,26
1PTZTRZ,OPS28,-7.693778788401116,-3.131180798378792,-5.8119349326400425,-0.3542816455173188,0.9004352063770488,1.3404154578981196,4.742696041263383,-1.9365809796296656,-7.337891147917407,2
2CzBP,OPS29,-4.903375995606409,-4.193963339586136,-7.930312479116834,-4.900817835095167,4.395996268480175,10.029947291960404,-1.9686678934903936,-6.390891815318656,-0.6200798043856603,2
2DMABP,OPS30,-20.672458716469475,13.956686993232529,4.38973926173422,12.02919148956481,-7.479350237827079,-6.97387656762041,-2.482553108169676,-4.783173515854091,5.702799781982101,0
2DPABP,OPS31,-6.191094358563543,1.3028342448863142,-10.863717726304827,3.352063566334775,0.2714777320335886,9.676431833744877,2.7122244239238134,1.4707136197321948,1.6136037986103136,47
2tBuDPABP,OPS32,15.77379969774562,24.28538513437601,0.0005437739094775,8.94171465965378,4.013229748069577,6.820657335594047,-3.0120484187810748,0.7930027948869869,-0.0543202337115275,51
2MeDPABP,OPS33,-0.2637936935908818,7.985392937589745,-5.158518802952631,6.09340176732581,-0.7099610523438543,4.57786156404711,3.320805888582037,-0.1681983820738573,0.2893301963892687,43
2ClDPABP,OPS34,-0.7351074082929163,-5.755186637686813,-4.243127468396052,14.69665078385002,6.727604546174256,6.31974044835189,0.3812568927409563,-2.464754659925721,2.579457180486436,47
2BrDPABP,OPS35,2.0798648687269568,-8.89033851423115,-4.089899430338617,21.70443049049628,17.81108362412442,-1.7902268521727962,0.915915826170256,-2.9523639104356,0.5164131514860484,42
2PhDPABP,OPS36,15.47765882856156,2.898856320011581,-13.219353661858644,4.998274594278554,4.481703401129576,17.36841961660464,3.678254323948052,-2.120912553792417,0.8280860328630129,58
2CzPN,OPS37,-4.0944870821760295,-9.203039827329526,-2.715447337311082,-6.46524950417271,-1.0203448699493691,-1.6093338257390266,-2.9317756502710663,-4.415620588213015,-0.902258412521,24
2tBuCzPN,OPS38,17.31345178012914,17.742109242288365,6.885243919493016,-3.2064765889206863,-0.6380078954171826,-6.439953921859595,-6.478224812475292,-1.4033603343282994,-0.9248384184471043,56
2ClCzPN,OPS39,0.7004270842600137,-17.12574914642535,4.099750703854289,3.7329793685566086,4.815980116729354,-5.506407266548065,-4.600015193264187,-6.882162990226368,0.2278122110778904,29
1tBuDPAN,OPS40,-7.306737889501242,21.350628567512302,-2.006992844538883,4.03822841142093,-0.1236030855459271,-7.467311771115051,-2.0146857577536954,-0.3303991161446649,-1.1026334962312785,0
PNZN,OPS41,-20.17371137018168,-3.186411303708689,-5.518736942533788,-3.428295038665922,-3.968506027907777,-2.890392888269645,1.8972703551703156,-2.312365738434414,-2.399698009343394,3
biphenylPNZN,OPS42,3.50322884160075,0.7228973929975455,-8.787900056764574,-1.1588450168993858,-0.1225267585785134,3.786680742876808,3.4130402213746267,-4.1053435629287565,-3.637429312877865,62
PTZN,OPS43,-19.79468084004533,-1.3981411652167357,-8.46041217357008,-2.600603379897779,2.394606466990286,-6.942250738376194,2.165308521601791,-3.2703318853739223,-5.123626946885716,1
biphenylPTZN,OPS44,3.3399419973240665,1.835299534545162,-11.375235350392794,-0.1688239587959901,3.1637369456586044,2.1732592669765127,3.608567644773357,-6.0196947111024,-6.064812707763736,76
CF3PTZN,OPS45,-1.060670415285822,-8.981093131908573,15.09829843114644,10.488737721173564,-3.3143594811023025,15.365759756799658,-3.601735486236918,-5.83945031805138,-11.23023118356088,49
2DPAB,OPS46,-12.54861492435729,3.2969739429905824,-13.524110361033207,0.9197351576058156,-1.528697760543873,2.811718288205048,4.592843524120962,3.1545986926828675,3.997179451172002,0
2DPAN,OPS47,-7.836204577005662,1.416131013064493,-12.027047741644749,-1.8253063505309453,-3.486225128403009,-0.4983525185073179,6.361845913578195,2.853573524617273,0.1807675562310392,1
2tBuDPAN,OPS48,13.549131946875054,25.553711012877947,-0.5650538236137075,4.754717876787124,2.0652195216183493,-0.9933542517786936,-1.6895948183094744,1.285165134180376,-0.1917834010752907,1
2MeDPAN,OPS49,-1.9605361549814624,8.529891161898306,-5.901496643030693,1.1610480878628715,-3.5588907002480004,-4.41467335971132,5.643902131307005,0.950233508660678,-0.0330901584072006,1
2DPAA,OPS50,-3.1866777495357974,-0.7009428441539767,-11.265538428925902,-4.894770245620064,-5.298136403115358,-3.080809141971262,7.547234192317596,4.091615424782947,-2.17451677189642,0
2tBuDPAA,OPS51,17.827374307434212,23.41299997972973,-0.3623894731580616,1.7394321550543956,0.8443397729587319,-2.085980428588557,-1.288160454702995,1.9383018220251664,-1.0688529285960864,0
2MeDPAA,OPS52,2.5674886779193207,6.317601439199331,-5.667495182098546,-2.116567961312545,-4.817210067957448,-5.920644554222625,6.197187813263707,2.0752715711605463,-1.5863822764123192,0
2OMeDPAA,OPS53,4.670658038667667,-0.6866079221939014,-0.1560484016705733,2.969253776901937,-8.761089700385895,1.2896366719076982,7.320203440394009,-7.230376648030678,9.586612796598589,0
3CzNB,OPS54,7.996363293651367,-11.624675031439022,-0.3009873295813187,-8.615900150739018,-0.9125519511523316,1.710066051303086,-6.410781726654884,-0.8450918546197599,-5.510463572696166,0
