Name,ID,MF_0,MF_1,MF_2,MF_3,MF_4,MF_5,MF_6,MF_7,MF_8,MF_9,MF_10,MF_11,MF_12,MF_13,MF_14,MF_15,MF_16,MF_17,MF_18,MF_19,MF_20,MF_21,MF_22,MF_23,MF_24,MF_25,MF_26,MF_27,MF_28,Yield
4ClDPAIPN,OPS11,-1.0315636619775232,-0.3200640872320561,-1.955771850401916,-4.380761611003528,-0.4549749391529875,-1.389857967971822,1.1187668627807974,0.5725352045797608,-1.044669769873725,-2.6877245517128547,0.2191617310429266,1.9707582349499453,-2.9908877535427814,0.934789376287839,5.248330882310548,-0.5191281421471067,-0.8441170795204957,-3.211787397345418,-1.695268152458486,-0.7022932062697927,-1.9858224920914764,-1.5130028835775526,-0.6489107957846232,1.5252640131538509,1.66391310056703,-0.1644308647635268,0.0506229718602919,-1.842982659016668,-0.0563888526276923,78
4BrDPAIPN,OPS12,-0.5914366443375634,-0.6873595098415937,-1.8166598225080568,-4.558619078903937,-1.5940256412220604,-1.875343933483543,1.54684087270171,0.4641315925916924,0.2907950062471178,-0.9548931104097258,1.638603941364566,-0.2958018794868674,-2.3092737019285274,2.05167477818896,5.366796332704611,0.3770982923633129,-1.941896793498872,-0.9801744504075696,-3.9996155708486136,0.1425821787108398,-1.0581341365816987,-0.5793994335855791,-1.9328342227278,1.8340901896412445,-1.1381528645545482,4.176140600688198,0.3397340375013041,2.4877353154587665,-4.2071236499063405,74
3CzClIPN,OPS13,-0.8253360142756752,-0.24771733896019,-3.5757757603386477,-4.187750393222134,7.891862707015002,-0.2738784347532185,1.0615394386481354,-0.3200952395431614,0.147362626929182,1.3326884261972562,-1.1240224236771152,0.7010529502507055,-0.8453255361530383,-0.6748830331158906,-0.4140863372620935,1.467829331192011,0.4165891525825442,0.6425262321646501,-0.4417000397309831,-0.3826604602457797,1.9616303485947344,0.676890767064881,-1.052217266826141,-0.2619765933594781,-0.0351198085062281,-1.906299374118066,-0.3630417934129053,-3.2414065626510458,3.180801359874038,75
3tBuCzClIPN,OPS14,-0.7330907736912329,0.080174729625903,-4.368245631893189,-5.613462401785276,8.98649333831397,1.6170921303910777,-0.3245173932401063,0.8953961469089009,0.1930006419679275,1.666002615073979,0.4722633170514301,-0.7523256466410849,-2.5063365037033183,-0.7296086709226586,-2.7273416186426744,-4.294127719895625,-0.022045583626421,-0.0740600129046818,0.7089189761161883,-1.4268399682386546,0.4841177261428545,1.9663937155311648,-0.0385319460377543,0.4676172099077631,0.6254186465203473,2.167227170453822,1.331692545725632,-6.202599469432663,3.252748238155462,49
3OMeCzClIPN,OPS15,-0.8596245225698342,-0.1403537825894922,-4.579292785694372,-5.947378669598701,10.275744465710137,0.190649022414663,1.2229391962531126,-0.0461062517285303,0.4323968078276515,-0.0149198180942661,-2.209527742159617,-2.5299130380173773,2.6450331599846453,-3.933669013148767,-0.3633231466508406,-1.4923173720384917,-2.9678365061087826,-0.3610677107599325,0.0414546539804203,-7.056853579961725,5.802044070042936,-0.4919543991737981,-1.5692952257105794,-0.3437193925762665,3.969321695702429,0.1733927299040915,1.6469271845710751,-4.446470288822761,2.988639687107812,0
4CzPN,OPS16,-0.646548402888489,-0.2480301347503116,-2.808429081035119,-2.961800348310925,6.066106664675975,-0.4124288748106964,0.9957352329134465,-0.378692578161752,0.2527538809284689,1.3844591142875375,-0.506088531423239,0.2801405578551537,-0.4569910906795734,0.6768009277222904,0.1544043272817263,2.939841193865571,0.7599326889867917,1.6443349100599798,-0.4264821103961791,2.297558987055814,0.751471338496854,0.6494285663778814,-0.2421930838761141,-0.7174703179724832,-2.459842716674079,-2.6334348655053663,-1.7222091884379227,2.272262789266389,-0.2562061885297561,58
4DPAPN,OPS17,-1.1224419173562254,-0.3846765810528162,-1.5452726843673,-2.954379942438002,-0.6807214172639338,-1.1892052771082489,1.0436509047590432,0.056247103408309,-0.7676238946485167,-2.087993273980876,1.2432695553896522,0.1250066786968069,-1.8449805141248012,2.3163363058838025,5.15724956602734,1.1756612219622675,-1.9321922734511336,-0.3433035342809175,-0.4169232685202466,1.3360486075105955,-0.9227729195161496,-1.3463144779424612,0.040780993358295,0.049241817951528,-0.0217790576735199,-0.5962530202512276,-0.0009989782155142,-0.2445813309973538,-0.1975038458677585,6
4CzTPN,OPS18,-0.624012268789278,-0.236628083873516,-2.685835559975986,-2.8203930821454515,5.750453150790234,-0.3733189996514769,0.9196587709239208,-0.3430681638462711,0.2242740920616117,1.2561546836487367,-0.4811514415166313,0.2509343145884026,-0.4122712681680304,0.5578587414649377,0.1000009393154346,2.513132309864704,0.6218539324368919,1.363094294624201,-0.3166575703200384,1.81315856995783,0.7025037041401866,0.5109441022346929,-0.2003691040729602,-0.5993153370249573,-1.7796563504094014,-2.0841818309377533,-1.279624912728968,1.3572912724117925,0.035862669616866,13
4DPATPN,OPS19,-1.0425647679276202,-0.3473494734839475,-1.369909432914684,-2.534967711567539,-0.5833452354469209,-1.026258381573737,0.8861727137132928,-0.0077809618855981,-0.6500585889978449,-1.725163418569477,0.9979960075312476,0.116706430287137,-1.415621275910178,1.8299612621302268,3.895942319237101,1.0674771534737773,-1.4409178129671438,-0.0919350135502657,-0.2133890521448862,1.040348414241408,-0.5503688072648227,-0.9828963442533044,0.0431307199375699,-0.0558318643102942,-0.0656411598695252,-0.6134860969466536,0.1270972576249439,-0.040717180191628,0.1418751827391707,2
1CzTRZ,OPS20,-1.880477402974434,-0.4599513889815479,-0.4795319411152673,1.4682165676413104,1.6696015484763285,-1.261475851949912,-0.1176228529392086,-1.300149552186648,-1.023626551292296,-0.5218014978896444,-0.5062667630139557,-0.1067831772085178,0.2200864483302689,-0.452264065027174,-6.58997584916772,2.513201794661803,-0.9837955752857144,3.2433218605369003,-0.4845778098028834,1.6752156883231992,-4.395986000050219,-2.6797283306255464,-1.9266203599615943,0.2729396074879771,-1.966291213273608,-2.9158145086207683,-3.0807890771176054,0.4373423908813595,0.5387938895911623,1
1tBuCzTRZ,OPS21,-2.0869094260564207,-0.2028783155033552,-1.2683879554583903,0.4764603504876104,2.755366034017312,0.6522050004509315,-1.5587936996003322,-0.374966855840846,-1.1383848788844664,-0.2914201184366383,1.201899136855161,-1.4134378407223194,-1.5032924257375797,-0.4762702362784764,-9.020352804230708,-2.735115853711827,-1.5406407037776548,2.8223690876177376,0.994861935400926,0.7962867633649591,-5.9343445578007,-1.7044840731187745,-1.0593208559840843,0.680146832067839,-1.5616695044229532,0.9012002368438315,-1.4183374973609455,-2.4327323586430136,0.8022264032752582,6
1DPATRZ,OPS22,-2.117560112493904,-0.4875442039129946,0.3794974044083834,0.4986673188261071,-3.345484794712781,-1.6590106718996886,0.0619202424556166,-0.7223451729091487,-1.633761709904356,-2.830589232618728,0.8800016409337261,-0.5867597170269232,-0.6743777872107447,-0.4509655916901937,-2.9143089665145308,0.3769170195033814,-1.715557229782727,2.8221114096578743,-1.4896426069998552,-0.2485435632471553,-2.9691427598238,-1.3733586941486258,-2.855982314705728,1.816008080265756,-0.0423110030496894,-1.0596663281984957,-0.0540803977824769,0.0511538940994363,1.5270173245358447,34
1tBuDPATRZ,OPS23,-2.30204740218605,-0.4612805968750194,-0.2560980929868708,-0.0498489843559088,-2.890427449568681,-0.3962281445222598,-0.996729901056308,0.0586242576053386,-2.0204938303442006,-2.5783416329966755,2.310415924178331,-1.6780180399011122,-2.194166451568426,0.0192095958400297,-4.915716370305363,-3.327404645190965,-1.6668284256289732,2.543363517561628,0.7321398056168607,-1.1563413958792033,-4.219266874059702,-0.607751366875223,-2.096648775406201,0.8708361169729693,-0.8339647455853624,0.7423013152263276,0.3143895176291004,-1.1885366838579865,1.0589903217643766,39
1ClDPATRZ,OPS24,-2.3367619078752333,-0.4864633043062525,0.0445724526500556,-0.1483565796679921,-2.890811903808165,-1.7889880688883664,0.0343197518163301,-0.7933716817085019,-2.1140895761313985,-3.5468913729142413,-0.0320869662324704,1.46327783905133,-1.7138941533559142,-1.820860542677489,-3.076920428872227,-0.407102639098341,-0.8634193411031559,0.5520662695266068,-2.4518540064172294,-1.7968552395384427,-4.076731629254828,-2.067581159842217,-3.8006443185873824,2.9555048311093985,1.2810515698946547,-1.3244239569453948,0.1492893590518081,-1.52658708903285,2.345683233655808,11
1BrDPATRZ,OPS25,-1.8966348902352737,-0.8537587269157899,0.1836844805439142,-0.3262140475683998,-4.029862605877238,-2.274474034400087,0.462393761737243,-0.9017752936965704,-0.7786248000105562,-1.8140599316111128,1.3873552440891688,-0.8032822753854831,-1.03228010174166,-0.7039751407763681,-2.9584549784781613,0.4891237954120784,-1.961199055081532,2.7836792164644555,-4.756201424807356,-0.95197985455781,-3.14904327374505,-1.1339777098502433,-5.084567745530558,3.264331007596791,-1.521014395226923,3.0161475085063296,0.4384004246928195,2.804130885442584,-1.8050515636228397,24
1OMeDPATRZ,OPS26,-2.3789856385170047,-0.6608027831139355,-0.1614462606189427,0.2753649833334327,-2.117384094398439,-1.5268539306133135,0.1506988206088043,-0.9992909485244478,-1.8732635634318104,-4.285930957677882,-0.1726937860251043,-3.2162565045800307,2.9673749564208185,-3.0658167087271666,-3.063747711116934,-0.3538437298132193,-4.347088650623439,2.150930263443219,-0.1756889537145632,-5.00505139764154,-0.7793353961533652,-3.793471398052446,-3.012305627009261,0.4776501318107206,2.2708088870750656,-1.0938232412093818,0.0961060338744533,1.019595615477568,-0.1738230290401088,12
1PhDPATRZ,OPS27,-2.119404796545783,-0.5007529247361564,0.3979637934543398,0.8201307540364882,-3.0972464574453524,-1.6549334765716917,0.0597229759287919,-0.6171260222727495,-1.6537776203892964,-2.860663480419453,0.8744486606679127,-0.8842808271115573,-0.3140248435719081,-0.7490541796157967,-2.930524751816733,0.0009320321387141,-1.2364423082020346,2.7185129577782643,-1.7953370767612065,-0.1521621231566132,-3.1539107220414766,-1.1698458883435456,-3.095980745885885,1.781434561736043,-0.0289028528652982,-0.9228232444668216,-0.2492259663023779,0.113345557707692,1.4464990925399412,26
1PTZTRZ,OPS28,-2.0886705914881327,-0.7462302296213749,0.8941396161603778,8.62986195203426,1.3066613591801757,-3.5665047539482586,-0.6855436098599186,-0.2266268649344989,-0.2619268920582202,-1.3757260290888291,0.9908550132390316,0.362531083136313,0.0717825264770118,0.1835020748469145,-4.408596393752214,1.223923190578128,-6.940722126548314,-2.145300160322262,-2.213955888033907,1.0362123620978587,-2.290071892578813,0.66692831340334,-1.9050661534361328,2.941150548938635,-2.080171110777319,-1.990002562033956,0.5949976787735478,-0.8369282024761289,0.9060789223986028,2
2CzBP,OPS29,-1.572222246112747,-0.3642030628458342,-0.477595629120566,-0.319204565220925,0.4387284290427984,-0.7430466525609097,0.5408982117165309,-0.7009446180810522,-0.4681339064778073,0.3309054081613531,-1.7701518104335894,0.5085691802000335,-0.2841702837723064,1.5770219084346984,-6.336130597198066,3.460931219926201,3.264607124068922,-1.4270652423396226,-2.0545137427507063,1.2387935418986815,1.3524646810671213,-0.6776326733441145,2.5741306318063377,-3.2164405926894126,-1.3289166366280132,-2.306016189698846,-3.578081612725424,-0.0115063126915494,-0.5537337630435979,2
2DMABP,OPS30,-1.2056840681593404,-0.2063358404456423,0.8311881368521027,-1.4093504436483648,-4.181047120515948,0.5628300422150815,1.78581342342093,3.61575831897317,-0.8507820684690037,-1.7691916378328778,-1.726763472804325,-0.8180639381958119,-0.5854718602136906,0.6844571120038112,-3.363395309323699,1.1683813967152128,3.779868816543493,-2.974456191853659,-4.531729473641316,-0.9657217445823972,3.29406704576976,1.4630989347204588,2.8318976397231306,-1.7494170334225447,0.4373735000211345,-0.6828030964503549,-0.2838297290290857,-1.118026262719174,-0.7119452537026406,0
2DPABP,OPS31,-1.8980116961279467,-0.4114125028217082,0.4249209539305462,-1.158870164013231,-4.682725790531862,-1.142647093634072,0.7312435036394842,-0.246848675217534,-1.162075335499596,-2.092635498263485,-0.2955955831383097,0.0269909758557893,-1.223017101169395,1.5922923568462914,-2.729907241409937,1.382667060626281,2.3878859895000737,-1.684979354704106,-3.211246588357863,-0.578875368484832,2.726501107823309,0.5253727418544563,1.500688741315281,-1.5394286447954746,0.5926293601661419,-0.6137253594853992,-0.4721423779326407,-0.5299897523066742,0.6089852289027964,47
2tBuDPABP,OPS32,-1.6951149816579356,-0.2947132756314052,-0.2577756382035894,-2.271225908627586,-4.112434423244227,0.0994907676101943,-0.2830948216276874,0.9481378818171952,-1.3046048428987964,-1.622701917521962,0.9346507176181268,-1.2093896158705493,-2.6360552771534325,2.0177761027464367,-4.544749444653301,-2.893314622640574,2.699784666008638,-2.4226570574650648,-1.1666168566875996,-1.758014125338356,1.590029742356239,1.7086029813657202,2.5504880331726074,-2.296157504517041,0.0593265772361522,1.6086114332555383,-0.1506202585968408,-1.7285035446881414,-0.2250229662730545,51
2MeDPABP,OPS33,-1.2594272181252857,-0.5709392922588015,0.2109342623376733,-2.152256714985767,-5.100701232834378,-0.457042653935387,0.2388944083585289,0.1572618597631911,-0.5112468918244583,-1.382929489418495,-0.49223609397349,-0.7252711595177643,-0.257264589981691,1.59557864135213,-1.947844810835745,-0.3723011367822144,3.2126703606419715,-2.623183019994153,-3.151520413185052,-1.0763990933576697,2.9870926927114523,2.184455619796169,2.400110121032474,-1.0937696694133503,-0.0641175811362107,-1.611521131251215,-0.9386033143326012,0.2640500348055055,0.6713542793435681,43
2ClDPABP,OPS34,-1.7298294873471178,-0.3198959830626385,0.0428949074333371,-2.3697335039396683,-4.1128188774837104,-1.293269156755912,0.747954831244951,0.0961419425033547,-1.3982005886859947,-2.591251657439528,-1.4078521727926756,1.931906263081892,-2.1557829789409206,0.1777059642289173,-2.7059535032201665,0.0269873834520505,3.5031937505344555,-4.413954305500085,-4.350610668721692,-2.398527968997596,1.7325649871611142,0.248773188398726,0.8464924899914277,-0.2114887903806124,2.174342892716171,-0.4581138389161844,-0.3157204171741333,-2.066553949863004,1.0616699456183771,47
2BrDPABP,OPS35,-1.2897024697071582,-0.6871914056721757,0.1820069353271956,-2.5475909718400764,-5.251869579552783,-1.7787551222676328,1.1760288411658637,-0.0122616694847136,-0.0627358125651518,-0.8584202161363992,0.0115900375289634,-0.3346538513549206,-1.4741689273266672,1.2945913661300388,-2.5874880528261013,0.9232138179624702,2.4054140365560794,-2.182341358562237,-6.654958087111817,-1.553652584016962,2.660253342670892,1.182376638390699,-0.4374309369517485,0.0973373861067805,-0.6277230724054083,3.882457626535541,-0.0266093515331212,2.2641640246124304,-3.089064851660271,42
2PhDPABP,OPS36,-2.15270432083672,-0.4842047771436946,0.5910359632388741,-0.2983244628957621,-4.484700027148912,-1.256075410164568,0.870305544707241,-0.3855256254353443,-1.5525373577006234,-2.649857337224926,-0.0692425786614565,-0.616515012258069,-0.6570896340609975,0.6740496781102144,-3.3020312592612533,0.7627977315168128,2.7652318647875846,-0.9000636739299914,-4.1372420876990015,-0.427204584131001,1.7207068933932228,0.676097393851169,0.3705255371559862,-1.3089441798932508,0.8440077541961444,-0.6636328964410129,-0.9980683381813378,-0.4597030653139796,0.7616630028232761,58
2CzPN,OPS37,-0.3653013294354193,0.7880381269446662,-2.1444476113164668,-0.96485480274224,4.994406770930578,-0.6126848335526291,0.2622583862654311,-0.2914326477878495,0.359506138625093,1.8522755074778727,-0.3280488063896988,1.7550295181733366,-0.889736638596744,-0.3894167087296614,-1.804389383208893,1.6443398490714305,1.9009426996823315,-1.1053790483757653,0.7655028482566706,2.790234528802354,-4.463066978948277,-1.6285687758980016,4.7696040217952085,1.2252055521907197,4.504710307613012,-2.002126891192526,1.383815559865096,2.9907160561496315,-3.7291107059748234,24
2tBuCzPN,OPS38,-0.3095424988218794,1.017538749868512,-2.98362963547248,-2.432059416295052,5.949598318634968,1.1606320641768686,-1.0854405100421616,0.9143541672887576,0.2575139593662923,1.9842780829995736,1.3406592433349986,0.3139991880302397,-2.6436405758378347,-0.2380541034858123,-4.107355330281679,-4.008275564553075,1.3936980934502607,-1.7643861739503857,1.9996325021062995,1.6428612403331488,-5.877166996486154,-0.425503078527517,5.817694943388328,1.9303235808226695,5.023852494635959,1.8911579837258805,3.0353633935084883,0.1426890059564445,-3.720538274038213,56
2ClCzPN,OPS39,-0.4091065691308615,1.0350269127833012,-2.656129390027643,-2.462386743042377,5.817065182151838,-0.3803258956107409,-0.1460112831790027,-0.0576089260520194,0.0030545947262287,0.8435066848915341,-1.948833704088544,5.696263235109268,-2.5902602335322564,-3.4841830489853534,-1.4536544056953158,-1.6606177359681555,3.0587534253327635,-5.052013572587767,0.1066327413764044,0.2163642683577075,-6.108074298595032,-1.8530932984120687,3.936000453497048,3.737685006244327,6.570039532956245,-0.3218271110677962,3.085569499235837,1.5395510915014152,-3.364080358394583,29
1tBuDPAN,OPS40,-2.135180115731243,-0.5134687594678311,-0.9076142108974984,0.5943245079464414,-1.7797098296579603,-0.0267604790754777,-1.3118259239257628,1.0662249489115556,-0.4615819615231036,1.018898308136453,3.5376149999193505,-1.3926370615100845,-3.093750327382268,1.1587826515089,-0.6843597044387875,-5.22274777204446,1.7775334029991865,1.7275832470055037,5.311459652022963,-2.801814590770374,-2.4023696434327926,1.5716350489537303,1.577401278175317,-5.59366394387403,-4.277518664371967,1.120765644579386,3.5022548827028337,0.0266280401082224,-0.1737871190936823,0
PNZN,OPS41,-1.210958337468473,-0.06711539656643,1.2408916844630211,9.156180255046753,3.112182084537585,-2.2028034319732352,0.5273978134857433,0.4087963379751307,0.9650307801997564,1.273073869496464,2.3394175780151163,-0.1862112602398057,-1.692556653306942,1.2282738945757323,4.19187475364177,-0.4552725566368388,7.885325699390387,3.850209232063591,0.1944475348697315,-3.2525240748584263,2.78805720091637,-6.194278832288298,2.922377819531351,4.022080734703361,-2.488295146733553,-0.3045921906072694,1.9479084341314048,-1.711290584092494,-0.5267992460198708,3
biphenylPNZN,OPS42,-1.8049346664554444,-0.1275248869376799,1.5951311020761687,11.90035805262065,3.851272212814914,-2.864828482721665,0.6796651549066487,0.5858643191238198,0.3629269239657272,1.0422882848298494,3.7735500309703807,-1.0362760643779527,-1.6270599553857863,-0.3331132250451786,4.664861094431824,-2.3050092419218213,10.231269297013638,6.6885790857290806,-1.9506368001279253,-2.826931831331262,1.5953604652901083,-5.268746444460311,-1.1316192751548797,2.6865361140889017,1.2470785053655444,-0.3266367023877883,0.0502029341844185,-1.1078996367330547,0.4629980028896497,62
PTZN,OPS43,-1.7684209092900909,-0.6382298501913326,0.5770318246584594,10.247270061016746,3.2088079616278518,-3.4217692467286884,-0.6723276401670902,1.184598557767558,0.2795586956687671,1.2912937467734211,2.667872734295206,0.9944870138275392,-1.0246517442968628,0.7687812728787045,1.6524376301053727,-0.1836684924327062,-0.7766299051096843,-1.9590747205556407,-0.6123670563940418,0.0229971968514651,1.133108461433425,3.0611384672535324,-1.0267440614368677,-1.065690652298213,0.3731564742304828,-2.2846228568973754,2.06730956100258,0.4173481155731044,-1.3767982237427114,1
biphenylPTZN,OPS44,-1.8821935947387272,-0.994005590910215,0.935803864203668,12.697761558894928,3.859599481982164,-4.006965373851271,-0.5617566098431891,1.53719233954941,-0.8799072449195786,1.5469347049216058,3.7757576917822897,-0.0189738461973081,-1.1909446814479068,-0.7069512307900283,2.367655568633261,-2.115434745252998,1.6792631789156307,0.5340404128387722,-2.1102088732239634,0.4330701871624907,0.2902102743670889,3.811668389818844,-4.127394043718011,-2.9403607544212798,3.93704927270192,-1.1441344485014535,-0.5196597382963422,1.140136607613604,-0.3973605300101444,76
CF3PTZN,OPS45,-1.651201831860846,-1.3551618944354893,1.0314055832444162,14.482909958307133,4.6226591306030285,-3.2770101554970967,-0.4515382471864246,5.417446164572965,-0.7248552458229901,2.6088393534099024,4.684149232858583,-0.5347136100814773,-2.8653056722891685,-0.5938060328068581,2.240125144707996,-4.544050305186572,0.9228239871951626,-0.7187219082054719,-0.2333857034924839,1.0298766373294488,0.0794075506704069,4.941301376385033,-3.8573395118332714,-6.512804033730536,5.967257236582093,3.457052178078168,-4.976126213287706,1.889568906376841,0.7359268326293025,49
2DPAB,OPS46,-1.4197329882341592,-0.4664479582590942,-0.047442204288194,-0.5123965346781563,-2.850327433982502,-0.7755413333594738,0.2108342202126879,-0.2851691430041723,-0.5784535391577983,-1.2029501906178064,0.2080089724843298,-0.0084911778052178,-0.4801346710302978,0.6456682264840834,0.4018614951407787,0.7530209166328872,-0.2739384053522982,0.522662956400187,0.3548813791326168,0.2157278550852254,0.3043825513750721,-0.3147737710224899,-0.0768049610112478,0.1727692570475752,-0.0327180828287353,-0.4686613102930292,0.609553336140472,0.2881031988413411,0.5554058529499706,0
2DPAN,OPS47,-1.7637646444192665,-0.5960962733936688,-0.3135723209562921,-0.4569656893095439,-2.84773345973894,-0.6342595759002554,-0.0300367521567842,-0.5265921382410294,-0.0962749887295128,0.314457131575218,0.9179140490790748,-0.0985604278200795,-0.6893375546226287,0.5541422750310767,0.3440260276782747,0.0923244640112735,0.3103164689130305,1.3484211068203438,2.5966927672367697,-0.607039485205719,-1.2334994665080543,-0.3223472819626956,0.7643480206601018,-3.7709522153430814,-3.726964174587264,-2.0803685468307047,2.1121495354187747,1.015058822040477,0.8469621426009493,1
2tBuDPAN,OPS48,-1.9483135956386104,-0.5716645660203501,-0.9990350461816392,-1.2675403080832932,-2.6129760477472432,0.5776037130457974,-1.044072906359387,0.4881148092591814,-0.456933661394537,0.579344973936821,2.3256625749235087,-1.230106304370624,-2.300153963247407,1.0254902055470865,-1.6304932733130215,-3.804614845403843,0.4752844293321245,0.9493417476872192,4.932218214190121,-1.7361484548575374,-2.3912467039502685,0.5958190707359886,1.6512076540738925,-4.802863534868712,-4.472656635634016,-0.1347913748031617,2.4439653484332338,-0.0434267413178952,0.1783542692024184,1
