Name,ID,MD_0,MD_1,MD_2,MD_3,MD_4,MD_5,MD_6,MD_7,MD_8,MD_9,MD_10,MD_11,Yield
1tBuCzTRZ,OPS21,0.3518894875318821,-1.7416247076321176,1.8959825031201647,2.0572633416818538,1.341953515902892,-0.975416278842542,0.0888819821681776,2.2788249644017307,-1.546239975706628,-0.7404388755728906,2.800347530639768,1.8895199007463133,6
1DPATRZ,OPS22,-1.8858673402828896,-2.2219021079714114,2.040244804941223,-2.030347422025318,0.8066129153088749,-0.1338759123243672,-0.0486360330890097,0.3149761899922544,-1.8201312682172532,-0.0220629626873443,2.032908958364441,2.3858768674392503,34
1tBuDPATRZ,OPS23,0.3621050720175617,-1.8821795304996565,0.4371922860663133,0.8325998456694143,0.5459624722727714,-1.833149786435806,0.4159945558444156,2.0285765142069323,-1.7669210279834502,-0.4121260278987936,2.2450785251069,2.0533761767828027,39
1ClDPATRZ,OPS24,-1.0074372535466605,-1.0713287040157378,1.5206023682813743,-3.2492548947444795,0.168561092011593,1.488808659700713,0.3045365124386298,2.8113460955712823,-1.2239081766503446,0.0799611022578529,2.585881407457413,1.8036496445666923,11
1BrDPATRZ,OPS25,-0.6597688828131137,-1.567995067745322,1.079039367383956,-2.902313896950293,-0.1812356383795992,2.2119741244901343,0.3585426673997978,2.9166776795803604,-1.8533455972642676,0.5585545070205999,3.747548715212785,0.586249428290014,24
1OMeDPATRZ,OPS26,-0.561154153067854,1.4979316716611475,4.165595451423085,-3.4388565851498125,-0.5478068450975355,-3.193691497541183,-0.4340047205245895,1.124013765355421,-2.229968983267942,-0.2169621883575393,2.1607710651691097,1.5174594197239115,12
1PhDPATRZ,OPS27,1.5474104499488444,-3.068445701796791,1.6760780772596957,-1.624854392044063,1.062950908173206,-0.8246725356478116,0.2465967576884242,-0.0364512321448876,-2.2154790340466706,-0.0968396995533534,2.917224055473147,1.704997001618158,26
1PTZTRZ,OPS28,-1.4727679283562636,-1.2401348162256378,1.6133777404915142,-1.4229824244266696,0.3123861886305062,0.8826703417739035,-0.005762023660462,0.5765930336664371,-1.6977147706471096,2.069368365110959,3.039895157781083,1.197926828765623,2
2CzBP,OPS29,-0.8992275738228936,-1.2263158881462175,0.773418533227135,-0.2143589782191224,3.400942101672438,0.7115692793111354,-0.7269956941145981,-0.1768276663783392,-1.4978500276283373,-1.9395597653183352,0.2806954047155036,0.5702756020694594,2
2DMABP,OPS30,-7.751809579673233,1.7416991670499804,0.3239743351383836,-1.57039556947137,0.7841858375897495,-1.9254362840661765,-0.8217715228162292,2.365261467940164,-0.5564955160896548,-1.6218712181537476,-1.6249149872509634,1.529502025613635,0
2DPABP,OPS31,-1.0949515147794686,-1.0676136523757462,-2.380240923944659,-2.6845831039151187,1.5153082254871806,-0.8989956248253188,0.0179077096330246,-0.5057001257546369,-1.8168670913510607,-1.1470016835364192,-0.878203212952817,0.8611138956805855,47
2tBuDPABP,OPS32,3.295037009372394,-1.5757827288555937,-4.6660899328085685,2.2532677703934985,0.7447292453108713,-3.84651925215548,1.0224762611932416,2.3588720813072133,-1.3293403599008795,-1.6118557966485332,0.2794731849064016,0.1482962687799687,51
2MeDPABP,OPS33,0.0906019899033684,-1.2764904734615663,-3.0146645946782167,-0.8712064256148045,1.0824436118803522,-1.8044555919494116,0.1826446183361336,0.2598838463459874,-1.3080654733909016,-0.9809271184213492,-0.9974979570980124,0.4115722101515406,43
2ClDPABP,OPS34,0.6581663892729666,0.599897226286913,-3.1065752608723645,-4.7511899163487135,0.325012322266945,1.6773910457010492,0.6262538186978287,4.016925550930953,-0.2106623011524977,-0.9518223475004022,0.1989715274004274,-0.2400744840272246,47
2BrDPABP,OPS35,1.2496730316577933,-0.087339654931356,-3.822909183435667,-3.881268757749289,0.1243303296195608,2.1927530493819205,0.6268472370776466,3.262157325758743,-1.4948211395002249,-0.5654505152324356,1.2858774977725624,-1.6164927031145713,42
2PhDPABP,OPS36,5.611842230204195,-2.672880574865715,-2.7605872007470182,-1.802866428736805,2.054357207669036,-1.9121305729005111,0.5917553175761304,-1.194107167567492,-2.972103004081593,-1.2341024169161994,0.8639957120268662,-0.4660583293440877,58
2CzPN,OPS37,-0.6879051407646161,-0.7697680391011543,3.374562035244027,0.6563786223247572,1.0562697986656358,2.7102570755423248,-0.6653313067997261,-1.1220365460450703,1.298362922364378,-0.4827603270105261,-1.5050425221376278,1.7006221026697022,24
2tBuCzPN,OPS38,3.683038096867837,-0.9108893534230658,0.6835463065434291,5.62978360269194,0.1927083557414591,-0.489862476335848,0.3509948591330216,1.8837870457416384,1.8506245409989412,-1.2698624517292685,-0.4753745292893913,0.9433858254779024,56
2ClCzPN,OPS39,1.0867350570913188,1.0858554788926311,2.480098768220962,-1.3964578855769565,-0.0561930841531143,5.173078468414561,0.0396756970669874,3.5891289949174663,3.1566871474624456,-0.4288751536929019,-0.308109923717751,0.7145126959095045,29
1tBuDPAN,OPS40,-4.1935183787635095,-3.512278833757862,-0.8389750627380969,2.0314110046399625,-1.5281266147015635,-1.669244713754569,0.5267697890888938,1.1396087764971914,0.9832966131189338,0.2309092754677346,0.0930724773553657,0.1060370079700939,0
PNZN,OPS41,-6.207352457854645,-0.7390846463854766,1.8453988056331372,-0.7059937186606338,-1.5197486203737451,-0.6396399983451309,-0.1523864045870506,-1.2154354048919904,-0.6886716176953969,2.3580560928125958,0.1999391365905232,-0.2366904702231927,3
biphenylPNZN,OPS42,0.8318734172821176,-2.5143419838351937,1.270443749210839,-0.0594139015884349,-0.7805428226953067,-1.8781416709786125,0.3171972586511156,-1.9871219669162,-1.8178623919668904,2.07834983498081,2.0549404554868014,-1.57670828580886,62
PTZN,OPS43,-6.013643825156807,-3.072471406045707,0.5199315553792444,-0.427479867181027,-1.678817122615607,1.0755496579916302,0.0123541214540895,-0.5188149917946082,1.2030588850841168,2.928193973421263,0.8088886236603227,-0.8832029460266444,1
biphenylPTZN,OPS44,0.9380682001310696,-4.947749724617065,-0.1016326955335176,0.1056429781621529,-1.067492707629384,-0.234835750248855,0.5216740957985022,-1.4471398342522783,0.2249164915790584,2.646606556049224,2.597238937722393,-2.1566623963082545,76
CF3PTZN,OPS45,-0.6955199044439709,4.632770186310857,-3.513842663992876,1.8133056216959789,-4.538804596298608,3.9309925375607353,-1.83062994277234,-5.352129717082828,-0.1210040639256253,-4.769628292947813,5.50059307340296,-5.005839556146364,49
2DPAB,OPS46,-3.207726148797576,-4.359996249646779,0.009369061266632,-2.48561368076724,-1.2904563088909822,-0.6614428141999228,0.0818652625706535,-1.256359079426583,0.2862650561814566,0.9209534894427452,-0.2890410719150632,0.4071814624254995,0
2DPAN,OPS47,-2.0090506790484723,-4.445453781844661,-0.0274804792583837,-1.8548342698237943,-1.246060377070931,-0.6210070366951819,0.0941963584451376,-1.533813023819927,0.4538288238449772,1.360981205673458,-0.1549886384582026,-0.0215959662701619,1
2tBuDPAN,OPS48,2.3676105559729663,-4.126083039989641,-2.7507460166851825,2.9149936819089004,-1.7827816853235097,-3.545522612761061,1.1454771082851285,1.7168911278821013,0.2385382072531123,0.0838779423838292,0.5881756759280649,-0.4713246971477343,1
2MeDPAN,OPS49,-0.9035752032730864,-4.410829904487518,-0.7052269737455333,-0.3125561116600919,-1.701105021874714,-1.4616530094958804,0.2499311162400956,-0.7069416528889578,0.7965528963096075,1.4739208813974432,-0.4578972926705,-0.3772104474446095,1
2DPAA,OPS50,-0.7114462931755714,-4.654179331925798,-0.2937067418684614,-1.5594657892339958,-1.2074911219527145,-0.6687598051550103,0.1653303821773994,-1.7729381144319336,0.6582704546575078,1.6136692095407126,-0.0133041339838923,-0.3468619673171267,0
2tBuDPAA,OPS51,3.5939472968437034,-4.352848744311334,-2.916042483733872,3.0703143311856014,-1.745227072053411,-3.467872941092009,1.2456158359436844,1.446313140922727,0.3365232069483836,0.2611698630172187,0.7976275471425315,-0.7624327608858117,0
2MeDPAA,OPS52,0.3830967978537793,-4.623030314347517,-0.9588469257012728,-0.0373818714966168,-1.6512155453722184,-1.4921677295251028,0.3237213508996721,-0.95475217677438,0.9964150385457494,1.7194586873051505,-0.3080055052899537,-0.6973683774827985,0
2OMeDPAA,OPS53,2.195618222646193,2.3917475298137187,3.656875719647657,-4.352340692063966,-3.1404379699813423,-6.114812180798003,-0.9879166015070764,-0.1081212941750857,-0.0641571902741733,0.5712727884607591,-3.095946573183905e-05,-1.8353191766196828,0
3CzNB,OPS54,2.449297819189261,1.2702632007338728,1.425747417985672,-0.1014462290816982,2.955665975703783,2.678343849249341,-1.422847790642678,-1.7483188217033203,-4.559732673654131,-1.8360827112651328,-2.777939151483613,-1.5576527489475436,0
3DPANB,OPS55,1.9594347521424933,1.414719263808602,-3.33565501627276,-3.46296260863633,-0.0371324568953278,0.0766103512330314,-0.1303955134787864,-2.2429537545231715,-4.554179783509378,-0.756159585495769,-4.414014274801863,-1.176021758009118,2
3MeDPANB,OPS56,3.803963831364907,1.4178700513727411,-4.182670368127971,-1.1760774095398985,-0.4208843008063436,-1.014287820157192,-0.0351152424435406,-1.049859228245322,-4.243732415038761,-0.5431428267790317,-4.923054325996052,-1.7215914782605608,0
3BrDPANB,OPS57,5.342211043650276,2.824412439318019,-5.251507392597122,-4.979002043941333,-1.84314978729644,4.062775199176368,0.7304609555843384,2.8887414644207388,-3.888618277216265,-0.1112193011045039,-1.7292479769157878,-4.374529104623557,8
2CzAQ,OPS58,-0.4400133112447754,1.15102857735272,-0.4430619965965613,-0.0150416597814952,6.226322281646783,0.457928857808796,-0.5020668597038999,-0.0781353579725804,-1.5052683187886844,-1.3712117839763065,-0.2842182232989618,0.7284455086490894,0
2DPAAQ,OPS59,-0.8370786652911804,1.202504047829434,-3.5039132197702734,-2.4289642257494943,4.339356913508363,-1.2623954066505398,0.3532612442300687,-0.3208151342165205,-1.43239441949805,-0.8802813813173309,-1.2139877340145442,0.9868884657159128,0
2DPASF,OPS60,-0.5493061094847631,0.2413135281013596,-2.816161463990616,-1.8039227871664645,-1.1330068661205426,0.3397369299556593,0.2391582503534635,-0.8196360447651978,-1.9012060639227988,-2.1530806754003646,1.224583832582315,1.202478958849935,0
2tBuDPASF,OPS61,3.885016055315729,-0.2432676976039481,-5.239144178446885,3.4842434827596085,-1.7790353610763867,-2.8028087361952245,1.282857188602767,2.1946792290126043,-1.239616281577726,-2.668505073685428,2.371191071604975,0.5262536755054223,1
2MeDPASF,OPS62,0.6588884859224811,-0.0983711389125951,-3.437387579146449,0.2985250529187478,-1.5516049516381225,-0.6513400961696717,0.4177722146812987,-0.0499224205429522,-1.2472028112784723,-1.920899387061279,1.2152391005190355,0.6788716798954252,0
CF3PhDPZ,OPS63,-3.252393698121204,5.66532286838426,-3.704969835206275,0.966004949762922,-4.878490997724414,3.018423389937927,-2.3048799031054426,-5.900296616335732,0.9454589583003014,-4.59380630969782,3.6711038876704194,-3.6680830140382423,15
OMePhDPZ,OPS64,-3.5646026076505537,1.1275607728624328,2.1991843666066413,-2.210244189527564,-2.745453404335234,-3.134641208935256,-0.9085901862790284,-1.1418778743613904,-0.0778218095465203,2.6441972984933617,-0.51151990545506,-0.8662488567546409,1
NapDPZ,OPS65,-2.6265435483931427,-3.575607834200107,0.0591281580103522,-0.6185726874733937,-1.459445011295564,-0.377138161489808,-0.1996285713326373,-2.2638599434012154,1.0149668833215768,3.104290558980897,0.1918776009858954,-0.6862154856060482,10
3DPA2FBN,OPS66,2.3558919671892937,1.9341272390321156,-3.0837337435381107,-2.3034768583828225,-1.7798811070151754,0.5583135548200873,0.5441484459862653,-2.823299737671302,0.5303503522664483,-0.5378302147948469,-1.200569662647906,3.863600363648492,65
5CzBN,OPS67,11.139161493579786,-1.830444815663788,4.746880801392054,2.10936667427152,3.242439152819511,2.997715708842158,-1.5620997389704434,-2.958689435367577,-1.540920217396824,0.7787549672991663,-0.0089380864319256,-0.0015125138731525,79
2DPABz,OPS68,-0.9973136848601548,0.5133951923347307,-4.130001936491533,-3.2596829825776203,3.737796183971249,-1.3372614486980057,-0.6907723104851263,-0.8224132811035,-1.062943339911911,-3.096058559615663,-1.7366420595640693,0.3912025689900624,0
DPABT,OPS69,-4.878868264506963,-3.087395572342478,1.5800554879918904,-1.759683418997348,-0.9332220104230498,1.862783252124263,-0.1831853649985619,0.754491841968111,0.163158106538674,1.188530570300142,1.4786158674337195,1.239793691912422,1
PhPNZ,OPS70,-7.465170104737274,-0.5159109310848815,1.925052196199183,-1.005676618716726,-1.6566383272063745,-0.5593736492166086,-0.2230943936848516,-1.0801935936856324,-0.7797444665796427,2.2668805852789893,-0.1096400159737245,0.1482314437427566,0
PhPTZ,OPS71,-7.268672699554991,-2.8476386559896496,0.601004655418615,-0.7400175124923907,-1.836388526542577,1.2135738531943256,-0.0471167840098123,-0.37361071364031,1.0682106637785247,2.830422270988876,0.5549579233780362,-0.51457928846283,0
ph_bPTZ,OPS72,-6.124182237286967,-2.9685258987377603,0.5106743533908651,-0.3747340743506671,-1.750079003014868,1.1347991740062402,0.0993688129610107,-0.4394881504895971,1.1045480066040425,2.9864088853728834,0.8437113146708092,-0.8638074941280517,7
9_10_DPA,OPS73,-5.504444460547136,-6.414842977125558,1.144299427979352,-0.060442422102121,-0.0229266226042834,0.4457987135057816,-0.1000627001656188,-0.8292333589895158,2.8912980671815216,-0.3550055944957233,0.7286782812531645,-0.2038108899693396,0
9_10_DAA,OPS74,-4.306639605775683,-1.0300289976275274,3.3720164880665826,-1.0494723710021678,-1.6274750920007888,-2.9914232827980443,-0.434499862815521,-0.0845910615035671,0.7067289756005055,-0.367199067299918,0.8029363175724409,-1.1365781392298882,0
perylene,OPS75,-7.140368801175669,-6.019418745365972,1.4959020149141051,-0.2322548991812492,-0.0975993588771422,1.0678332661343035,-0.1483695525461566,-0.4853121764613012,3.561840602796824,-0.491561608658604,0.3760033622815084,0.0213955605401953,0
9_10_DCA,OPS76,-7.055830964540752,-1.5375342185698442,2.1724125411396584,0.3622212734179812,0.2176561778364742,2.623955086645018,-0.1354907697673678,0.077162251878268,3.360691299543993,-1.2354176723814696,-2.258789436145755,2.2246514790609258,0
3_5_diMePh_PDI,OPS77,0.1857384493036196,5.777041422696193,-6.910650870504264,0.1929842889554819,10.637608675125348,-3.0396734900082656,-3.71653682695352,-0.956366961887248,4.259839799415699,5.443560007970988,2.30003671611218,-3.2140432709770037,0
Ph_NDI,OPS78,-4.585391781834915,6.794454848135899,-6.820024304992584,-0.9778047941702264,10.3669088544601,-2.6155364862062065,-4.123443580817917,-1.6506208688436654,5.257250581965323,4.804232317737032,3.1783511248526533,-1.8890339548477209,9
Me_TAPB,OPS79,-3.0769406409003057,-2.2831335648222506,2.143686177344801,-1.9736436021864276,-1.997344816644556,-4.075112550625585,-0.4161211317999556,0.9839727369136884,1.3068797629336857,0.3389182537471636,0.0742490744140668,-0.2779935476716395,0
Ph_TAPB,OPS80,5.881158796066446,-5.705570251109211,-1.073993125816469,-2.4384201204046354,-0.752673912466325,-2.061540275990261,0.7351812679229716,-2.29459960574556,-1.3461341537360811,1.205647832399839,0.6536821418654264,-0.745740657984268,0
C_152,OPS81,-9.24954983259044,6.50760600761263,-0.5833094551893341,2.030619618437981,-3.414805464904052,1.879725610867902,-1.5999176669936603,-1.0324828900063572,-0.2315400797402358,-3.928195855354237,1.0791771699746164,-0.5364138451140419,0
C_337,OPS82,-7.779476997146872,4.685634826472828,0.4185386688865717,3.8057474165120135,-1.53769935303444,0.0566073792621524,-0.5917887917782945,1.3803842188058444,-0.4965938889183375,3.4665958165388573,-1.6121484364920176,1.7814320436344524,0
C_498,OPS83,-7.531308990298576,6.15390981587396,-1.1787479435763808,4.0413715788517575,-1.869902535623003,-0.0611402506882224,-0.2852363671098898,1.980363187780424,-2.4074300416846346,2.659853042313234,1.7880988101123465,2.443168986530206,0
phenylfluorone,OPS84,-7.96263850647459,7.779761585843681,4.341688469639381,1.6710405583396408,3.800109200344309,-0.382505315182614,19.69705150537906,-3.436430941436152,0.8978377698047784,0.4608722404837242,-0.1320815169449097,-3.2698800185817034,0
resorufin,OPS85,-10.420802392915682,4.486045226918073,3.618173310047431,0.8082578473565768,1.99286887082935,0.5938956184580235,7.483824323231033,-0.020937377131692,-0.4175247795845511,0.2631544344435216,0.3312349776409941,0.7563896989349943,0
9_fluorenone,OPS86,-9.828096978402982,-0.4144044572855931,0.4320637568492417,0.0394828837330645,2.637639626283632,0.920585670544561,0.1744049336501157,0.4838508233248638,-0.1193718207070918,-2.021129915839832,-1.016814323195156,1.0038102785228036,2
9_10_phenanthrenequinone,OPS87,-9.549609127818062,1.438560928419078,-1.8561067552571469,0.1761448879993997,4.847074134645915,0.1427119567820972,-0.7906255648805557,0.2277860438727301,1.0658960635244443,-3.0573268412162102,-2.087447548219576,0.5226554848982995,0
BTPM,OPS88,-5.398717687832658,1.4528936366851688,-2.9378797760932325,-2.0784744614913437,6.697497896960046,-1.4032277064901348,-0.8118533065905249,1.7348590802633852,0.342287286167056,-3.490505652108649,-0.0056870482235106,1.517655225225388,0
2_Cl_TXO,OPS89,-9.353939994415317,-0.3432868947820791,1.24341305758488,-0.958098680749268,0.1226229298183834,3.6478461495022807,0.3911420763657435,3.243604065560129,0.6080339838715001,-0.8475992602035675,0.2436395232252207,1.4365918368690025,1
anthraquinone,OPS90,-9.27387096963687,1.4580131307587747,-1.4331673330681682,-0.2632857890764926,4.85096600571036,-0.1593022930939283,-0.3330210292766907,1.2813837619952204,0.7745311719279342,-1.8862012896584188,-1.0848225523448505,1.391029748713527,0
Me_bodipy,OPS91,-8.947518201527242,7.317098875840729,-0.8956084462185719,5.925414528221558,-2.7507118245599163,1.497094895965772,-2.273710696593654,0.7102807377066535,-3.642071820254938,3.965088661533674,-1.2559105112342033,0.1448225938566824,0
Et_bodipy,OPS92,-7.610635490128814,7.070463281656732,-1.4219200554667797,6.875165740475719,-3.45433481770344,0.8524707748889564,-2.2722986838398005,0.7631347024405033,-3.893879808514163,3.8870888697289634,-0.8450816587775459,0.8818385760792258,0
CN_bodipy,OPS93,-7.408284836599104,8.452236385259129,-0.688065242355743,6.302498960555695,-3.1435580224257245,2.0484769446491,-2.3016464314596923,0.163896156196639,-2.543199151682323,3.517275856220564,-1.6597511048020648,1.512360806640479,0
TPP+,OPS94,-6.93186961614444,-2.618507067968316,1.780312046139641,0.1258922757301619,-0.5288258148400949,0.6926441031193921,-1.0063413899480398,-0.5005773332190195,-0.9012515506392414,-1.8760838931139665,0.603631340457597,-0.4395929252680757,1
Me_TPP+,OPS95,-5.978651682766476,-2.7638772171072463,1.2705775569895528,1.456736743188858,-0.8542283035349946,0.0419289062905627,-0.9644540464667456,-0.1443995805909223,-0.6143811455624402,-1.628389960891778,0.2905599773754016,-0.6860842825002632,2
OMe_TPP+,OPS96,-4.774886182043544,2.613862729711419,4.887280949499851,-1.9870595368383783,-2.33966009196342,-3.724222442115024,-1.7502813721563806,0.4023037873400449,-1.472565149416729,-2.083427341616848,0.8075172346735779,-1.5071915912175404,2
Acr+,OPS97,-10.093880824082133,-3.223385079547466,1.8185845486624843,1.7379659496030602,-0.7538972395309016,0.9088046621795356,-1.4755735825238698,0.8361530089094608,3.010447482650862,-2.791941959872913,-3.498848898992878,-2.516216309553576,2
Acr+_Ph,OPS98,-7.957173181315451,-3.573208005725124,1.414080152393575,2.0563837300729317,-0.7813109630506292,0.4799614832109426,-1.5006650033395044,0.1225649624917334,2.9970357934114253,-2.1210622489571467,-3.124708551749292,-3.072494760422522,2
Acr+_Mes,OPS99,-6.931953118369773,-3.470945119513952,0.7782065687034678,3.359523953569568,-1.1992300752399376,-0.1850878917568679,-1.5023002955160047,0.4563245617366608,3.2927454468986608,-1.6567096123718814,-3.6083984061871632,-3.318080449433055,1
3_6_tBu_10_ph_Acr+_Mes,OPS100,-2.869647489327076,-3.5329727202255867,-1.3423060050500144,5.21988524980412,-0.9615774535384828,-1.4517479272924552,-0.4596461563332407,1.5176851339546351,2.088112106774813,-1.8916889796744063,-2.07441384882972,-2.5367534045725906,2
